ID,Sent_1,Sent_2,Sent_3,Sent_4,Sent_5,Sent_6,Sent_7,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Answer_value_1,Answer_value_2,Answer_value_3,Answer_value_4,Answer_value_5,Answer_value_6,Answer_label_1,Answer_label_2,Answer_label_3,Answer_label_4,Answer_label_5,Answer_label_6
598,Les voleurs des voitures ont fait une embardée .,Le voleur des voitures a fait une embardée .,Les voleurs de la voiture ont fait une embardée .,Le voleur de la voiture a fait une embardée .,Les voleurs des voitures du garagiste ont fait une embardée .,Le voleur des voitures du garagiste a fait une embardée .,Les voleurs de la voiture du garagiste ont fait une embardée .,Les voleurs de la voiture du garagiste a fait une embardée .,Le voleur de la voiture du garagiste a fait une embardée .,Le voleur de la voiture du garagiste ont fait une embardée .,Le voleur des voitures du garagiste a fait une embardée .,Le voleur de la voiture du garagiste dans la banlieue a fait une embardée .,Le voleur de la voiture et le garagiste ont fait une embardée .,False,True,False,False,False,False,N1_alter,True,agreement_error,N2_alter,mis_num,coordination
599,Les responsables des droits vont démissionner .,Le responsable des droits va démissionner .,Les responsables du droit vont démissionner .,Le responsable du droit va démissionner .,Les responsables des droits de l'immigré vont démissionner .,Le responsable des droits de l'immigré va démissionner .,Les responsables du droit de l'immigré vont démissionner .,Le responsable du droit de l'immigré va démissionner .,Le responsable du droit de l'immigré du port va démissionner .,Les responsables du droit de l'immigré va démissionner .,Le responsable des droits de l'immigré va démissionner .,Le responsable du droit et l'immigré vont démissionner .,Le responsable du droit de l'immigré vont démissionner .,True,False,False,False,False,False,True,mis_num,N1_alter,N2_alter,coordination,agreement_error
600,Les gamins des clochards pleurent .,Le gamin des clochards pleure .,Les gamins du clochard pleurent .,Le gamin du clochard pleure .,Les gamins des clochards près de la poubelle pleurent .,Le gamin des clochards près de la poubelle pleure .,Les gamins du clochard près de la poubelle pleurent .,Le gamin du clochard près de la poubelle du voisin pleure .,Le gamin du clochard près de la poubelle pleure .,Le gamin du clochard et de la poubelle pleurent .,Le gamin des clochards près de la poubelle pleure .,Le gamin du clochard près de la poubelle pleurent .,Les gamins du clochard près de la poubelle pleure .,False,True,False,False,False,False,mis_num,True,coordination,N2_alter,agreement_error,N1_alter
601,Les avocats des assassins vont revenir .,L'avocat des assassins va revenir .,Les avocats de l'assassin vont revenir .,L'avocat de l'assassin va revenir .,Les avocats des assassins du village vont revenir .,L'avocat des assassins du village va revenir .,Les avocats de l'assassin du village vont revenir .,L'avocat de l'assassin du village va revenir .,L'avocat de l'assassin du village près du lac va revenir .,Les avocats de l'assassin du village va revenir .,L'avocat des assassins du village va revenir .,L'avocat de l'assassin et le village vont revenir .,L'avocat de l'assassin du village vont revenir .,True,False,False,False,False,False,True,mis_num,N1_alter,N2_alter,coordination,agreement_error
602,Les cochons des laboureurs se vautraient dans la mare .,Le cochon des laboureurs se vautrait dans la mare .,Les cochons du laboureur se vautraient dans la mare .,Le cochon du laboureur se vautrait dans la mare .,Les cochons des laboureurs du champs se vautraient dans la mare .,Le cochon des laboureurs du champs se vautrait dans la mare .,Les cochons du laboureur du champs se vautraient dans la mare .,Le cochon du laboureur du champs de la ville se vautrait dans la mare .,Le cochon du laboureur et le champs se vautraient dans la mare .,Le cochon du laboureur du champs se vautrait dans la mare .,Le cochon du laboureur du champs se vautraient dans la mare .,Les cochons du laboureur du champs se vautrait dans la mare .,Le cochon des laboureurs du champs se vautrait dans la mare .,False,False,True,False,False,False,mis_num,coordination,True,agreement_error,N1_alter,N2_alter
603,Les copines des propriétaires dormaient sur la plage .,La copine des propriétaires dormait sur la plage .,Les copines du propriétaire dormaient sur la plage .,La copine du propriétaire dormait sur la plage .,Les copines des propriétaires de la villa dormaient sur la plage .,La copine des propriétaires de la villa dormait sur la plage .,Les copines du propriétaire de la villa dormaient sur la plage .,Les copines du propriétaire de la villa dormait sur la plage .,La copine du propriétaire et la villa dormaient sur la plage .,La copine du propriétaire de la villa dormaient sur la plage .,La copine du propriétaire de la villa de mon ami dormait sur la plage .,La copine des propriétaires de la villa dormait sur la plage .,La copine du propriétaire de la villa dormait sur la plage .,False,False,False,False,False,True,N1_alter,coordination,agreement_error,mis_num,N2_alter,True
604,Les accompagnatrices des musiciens jouaient merveilleusement .,L'accompagnatrice des musiciens jouait merveilleusement .,Les accompagnatrices du musicien jouaient merveilleusement .,L'accompagnatrice du musicien jouait merveilleusement .,Les accompagnatrices des musiciens de la rue jouaient merveilleusement .,L'accompagnatrice des musiciens de la rue jouait merveilleusement .,Les accompagnatrices du musicien de la rue jouaient merveilleusement .,Les accompagnatrices du musicien de la rue jouait merveilleusement .,L'accompagnatrice du musicien de la rue de l’épicerie jouait merveilleusement .,L'accompagnatrice du musicien et la rue jouaient merveilleusement .,L'accompagnatrice des musiciens de la rue jouait merveilleusement .,L'accompagnatrice du musicien de la rue jouait merveilleusement .,L'accompagnatrice du musicien de la rue jouaient merveilleusement .,False,False,False,False,True,False,N1_alter,mis_num,coordination,N2_alter,True,agreement_error
605,Les professeurs de mes cousins ressemblent à une star .,Le professeur de mes cousins ressemble à une star .,Les professeurs de mon cousin ressemblent à une star .,Le professeur de mon cousin ressemble à une star .,Les professeurs de mes cousins sur la photo ressemblent à une star .,Le professeur de mes cousins sur la photo ressemble à une star .,Les professeurs de mon cousin sur la photo ressemblent à une star .,Le professeur de mon cousin et la photo ressemblent à une star .,Le professeur de mon cousin sur la photo ressemble à une star .,Les professeurs de mon cousin sur la photo ressemble à une star .,Le professeur de mes cousins sur la photo ressemble à une star .,Le professeur de mon cousin sur la photo ressemblent à une star .,Le professeur de mon cousin sur la photo en-dessous de l’étagère ressemble à une star .,False,True,False,False,False,False,coordination,True,N1_alter,N2_alter,agreement_error,mis_num
606,Les entraîneurs des vainqueurs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs va recevoir une grosse récompense .,Les entraîneurs du vainqueur vont recevoir une grosse récompense .,L'entraîneur du vainqueur va recevoir une grosse récompense .,Les entraîneurs des vainqueurs du match vont recevoir une grosse récompense .,L'entraîneur des vainqueurs du match va recevoir une grosse récompense .,Les entraîneurs du vainqueur du match vont recevoir une grosse récompense .,L'entraîneur du vainqueur du match va recevoir une grosse récompense .,L'entraîneur du vainqueur du match à élimination directe va recevoir une grosse récompense .,Les entraîneurs du vainqueur du match va recevoir une grosse récompense .,L'entraîneur des vainqueurs du match va recevoir une grosse récompense .,L'entraîneur du vainqueur et le match vont recevoir une grosse récompense .,L'entraîneur du vainqueur du match vont recevoir une grosse récompense .,True,False,False,False,False,False,True,mis_num,N1_alter,N2_alter,coordination,agreement_error
607,Les possesseurs des perroquets vont venir .,Le possesseur des perroquets va venir .,Les possesseurs du perroquet vont venir .,Le possesseur du perroquet va venir .,Les possesseurs des perroquets dans l'arbre vont venir .,Le possesseur des perroquets dans l'arbre va venir .,Les possesseurs du perroquet dans l'arbre vont venir .,Les possesseurs du perroquet dans l'arbre va venir .,Le possesseur du perroquet dans l'arbre du jardin va venir .,Le possesseur du perroquet dans l'arbre vont venir .,Le possesseur des perroquets dans l'arbre va venir .,Le possesseur du perroquet et l'arbre vont venir .,Le possesseur du perroquet dans l'arbre va venir .,False,False,False,False,False,True,N1_alter,mis_num,agreement_error,N2_alter,coordination,True
608,Les ordinateurs avec les programmes sont en panne .,L'ordinateur avec les programmes est en panne .,Les ordinateurs avec le programme sont en panne .,L'ordinateur avec le programme est en panne .,Les ordinateurs avec les programmes des expériences sont en panne .,L'ordinateur avec les programmes des expériences est en panne .,Les ordinateurs avec le programme des expériences sont en panne .,L'ordinateur avec le programme des expériences sont en panne .,L'ordinateur avec les programmes des expériences est en panne .,L'ordinateur avec le programme des expériences est en panne .,L'ordinateur avec le programme et les expériences sont en panne .,L'ordinateur avec le programme des expériences des adultes est en panne .,Les ordinateurs avec le programme des expériences est en panne .,False,False,True,False,False,False,agreement_error,N2_alter,True,coordination,mis_num,N1_alter
609,Les expositions avec les peintures ont rencontré un grand succès .,L'exposition avec les peintures a rencontré un grand succès .,Les expositions avec la peinture ont rencontré un grand succès .,L'exposition avec la peinture a rencontré un grand succès .,Les expositions avec les peintures des enfants ont rencontré un grand succès .,L'exposition avec les peintures des enfants a rencontré un grand succès .,Les expositions avec la peinture des enfants ont rencontré un grand succès .,L'exposition avec la peinture des enfants des crèches a rencontré un grand succès .,L'exposition avec la peinture et les enfants ont rencontré un grand succès .,L'exposition avec la peinture des enfants a rencontré un grand succès .,L'exposition avec les peintures des enfants a rencontré un grand succès .,Les expositions avec la peinture des enfants a rencontré un grand succès .,L'exposition avec la peinture des enfants ont rencontré un grand succès .,False,False,True,False,False,False,mis_num,coordination,True,N2_alter,N1_alter,agreement_error
610,Les trousseaux avec les clés reposent sur l’étagère .,Le trousseau avec les clés repose sur l’étagère .,Les trousseaux avec la clé reposent sur l’étagère .,Le trousseau avec la clé repose sur l’étagère .,Les trousseaux avec les clés des cellules reposent sur l’étagère .,Le trousseau avec les clés des cellules repose sur l’étagère .,Les trousseaux avec la clé des cellules reposent sur l’étagère .,Le trousseau avec la clé des cellules reposent sur l’étagère .,Le trousseau avec les clés des cellules repose sur l’étagère .,Les trousseaux avec la clé des cellules repose sur l’étagère .,Le trousseau avec la clé et les cellules reposent sur l’étagère .,Le trousseau avec la clé des cellules des prisonniers repose sur l’étagère .,Le trousseau avec la clé des cellules repose sur l’étagère .,False,False,False,False,False,True,agreement_error,N2_alter,N1_alter,coordination,mis_num,True
611,Les livres sur les privatisations ont enthousiasmé l’auditoire .,Le livre sur les privatisations a enthousiasmé l’auditoire .,Les livres sur la privatisation ont enthousiasmé l’auditoire .,Le livre sur la privatisation a enthousiasmé l’auditoire .,Les livres sur les privatisations des entreprises ont enthousiasmé l’auditoire .,Le livre sur les privatisations des entreprises a enthousiasmé l’auditoire .,Les livres sur la privatisation des entreprises ont enthousiasmé l’auditoire .,Les livres sur la privatisation des entreprises a enthousiasmé l’auditoire .,Le livre sur les privatisations des entreprises a enthousiasmé l’auditoire .,Le livre sur la privatisation des entreprises a enthousiasmé l’auditoire .,Le livre sur la privatisation des entreprises ont enthousiasmé l’auditoire .,Le livre sur la privatisation et les entreprises ont enthousiasmé l’auditoire .,Le livre sur la privatisation des entreprises dans les villes a enthousiasmé l’auditoire .,False,False,True,False,False,False,N1_alter,N2_alter,True,agreement_error,coordination,mis_num
612,Les conférences sur les histoires ont commencé plus tard que prévu .,La conférence sur les histoires a commencé plus tard que prévu .,Les conférences sur l'histoire ont commencé plus tard que prévu .,La conférence sur l'histoire a commencé plus tard que prévu .,Les conférences sur les histoires des guerres ont commencé plus tard que prévu .,La conférence sur les histoires des guerres a commencé plus tard que prévu .,Les conférences sur l'histoire des guerres ont commencé plus tard que prévu .,La conférence sur l'histoire des guerres a commencé plus tard que prévu .,Les conférences sur l'histoire des guerres a commencé plus tard que prévu .,La conférence sur l'histoire des guerres des successions a commencé plus tard que prévu .,La conférence sur l'histoire et les guerres ont commencé plus tard que prévu .,La conférence sur l'histoire des guerres ont commencé plus tard que prévu .,La conférence sur les histoires des guerres a commencé plus tard que prévu .,True,False,False,False,False,False,True,N1_alter,mis_num,coordination,agreement_error,N2_alter
613,Les études sur les effet apparaîtront bientôt .,L'étude sur les effet apparaîtra bientôt .,Les études sur l'effet apparaîtront bientôt .,L'étude sur l'effet apparaîtra bientôt .,Les études sur les effet des drogues apparaîtront bientôt .,L'étude sur les effet des drogues apparaîtra bientôt .,Les études sur l'effet des drogues apparaîtront bientôt .,L'étude sur l'effet et les drogues apparaîtront bientôt .,L'étude sur l'effet des drogues apparaîtront bientôt .,Les études sur l'effet des drogues apparaîtra bientôt .,L'étude sur l'effet des drogues apparaîtra bientôt .,L'étude sur les effet des drogues apparaîtra bientôt .,L'étude sur l'effet des drogues des régions apparaîtra bientôt .,False,False,False,True,False,False,coordination,agreement_error,N1_alter,True,N2_alter,mis_num
614,Les théories sur les chants divisent les chercheurs .,La théorie sur les chants divise les chercheurs .,Les théories sur le chant divisent les chercheurs .,La théorie sur le chant divise les chercheurs .,Les théories sur les chants des canaris divisent les chercheurs .,La théorie sur les chants des canaris divise les chercheurs .,Les théories sur le chant des canaris divisent les chercheurs .,La théorie sur les chants des canaris divise les chercheurs .,La théorie sur le chant des canaris des montagnes divise les chercheurs .,La théorie sur le chant des canaris divisent les chercheurs .,La théorie sur le chant et les canaris divisent les chercheurs .,Les théories sur le chant des canaris divise les chercheurs .,La théorie sur le chant des canaris divise les chercheurs .,False,False,False,False,False,True,N2_alter,mis_num,agreement_error,coordination,N1_alter,True
615,Les inscriptions sur les portes ont énervé sa mère .,L'inscription sur les portes a énervé sa mère .,Les inscriptions sur la porte ont énervé sa mère .,L'inscription sur la porte a énervé sa mère .,Les inscriptions sur les portes des chambres ont énervé sa mère .,L'inscription sur les portes des chambres a énervé sa mère .,Les inscriptions sur la porte des chambres ont énervé sa mère .,L'inscription sur la porte et les chambres ont énervé sa mère .,L'inscription sur la porte des chambres ont énervé sa mère .,L'inscription sur les portes des chambres a énervé sa mère .,L'inscription sur la porte des chambres a énervé sa mère .,Les inscriptions sur la porte des chambres a énervé sa mère .,L'inscription sur la porte des chambres des filles a énervé sa mère .,False,False,False,True,False,False,coordination,agreement_error,N2_alter,True,N1_alter,mis_num
616,Les dépliants sur les enjeux ont beaucoup intéressé .,Le dépliant sur les enjeux a beaucoup intéressé .,Les dépliants sur l'enjeu ont beaucoup intéressé .,Le dépliant sur l'enjeu a beaucoup intéressé .,Les dépliants sur les enjeux des communautés ont beaucoup intéressé .,Le dépliant sur les enjeux des communautés a beaucoup intéressé .,Les dépliants sur l'enjeu des communautés ont beaucoup intéressé .,Le dépliant sur l'enjeu des communautés ont beaucoup intéressé .,Le dépliant sur l'enjeu et les communautés ont beaucoup intéressé .,Le dépliant sur l'enjeu des communautés des campagnes a beaucoup intéressé .,Les dépliants sur l'enjeu des communautés a beaucoup intéressé .,Le dépliant sur l'enjeu des communautés a beaucoup intéressé .,Le dépliant sur les enjeux des communautés a beaucoup intéressé .,False,False,False,False,True,False,agreement_error,coordination,mis_num,N1_alter,True,N2_alter
617,Les lignes sur les bords ont disparu .,La ligne sur les bords a disparu .,Les lignes sur le bord ont disparu .,La ligne sur le bord a disparu .,Les lignes sur les bords des routes ont disparu .,La ligne sur les bords des routes a disparu .,Les lignes sur le bord des routes ont disparu .,La ligne sur le bord des routes a disparu .,La ligne sur les bords des routes a disparu .,La ligne sur le bord des routes ont disparu .,Les lignes sur le bord des routes a disparu .,La ligne sur le bord des routes des régions a disparu .,La ligne sur le bord et les routes ont disparu .,True,False,False,False,False,False,True,N2_alter,agreement_error,N1_alter,mis_num,coordination
618,Les nappes sur les tables brillent au soleil .,La nappe sur les tables brille au soleil .,Les nappes sur la table brillent au soleil .,La nappe sur la table brille au soleil .,Les nappes sur les tables des banquets brillent au soleil .,La nappe sur les tables des banquets brille au soleil .,Les nappes sur la table des banquets brillent au soleil .,La nappe sur la table et les banquets brillent au soleil .,La nappe sur la table des banquets des grand-mères brille au soleil .,La nappe sur la table des banquets brillent au soleil .,Les nappes sur la table des banquets brille au soleil .,La nappe sur les tables des banquets brille au soleil .,La nappe sur la table des banquets brille au soleil .,False,False,False,False,False,True,coordination,mis_num,agreement_error,N1_alter,N2_alter,True
619,Les récits de les souffrances touchent les participants .,Le récit de les souffrances touche les participants .,Les récits de la souffrance touchent les participants .,Le récit de la souffrance touche les participants .,Les récits de les souffrances dans les hôpitaux touchent les participants .,Le récit de les souffrances dans les hôpitaux touche les participants .,Les récits de la souffrance dans les hôpitaux touchent les participants .,Le récit de les souffrances dans les hôpitaux touche les participants .,Le récit de la souffrance dans les hôpitaux des départements touche les participants .,Le récit de la souffrance et les hôpitaux touchent les participants .,Le récit de la souffrance dans les hôpitaux touchent les participants .,Le récit de la souffrance dans les hôpitaux touche les participants .,Les récits de la souffrance dans les hôpitaux touche les participants .,False,False,False,False,True,False,N2_alter,mis_num,coordination,agreement_error,True,N1_alter
620,Les visites aux palais approchent .,La visite aux palais approche .,Les visites au palais approchent .,La visite au palais approche .,Les visites aux palais des artisanats approchent .,La visite aux palais des artisanats approche .,Les visites au palais des artisanats approchent .,La visite au palais des artisanats approchent .,La visite aux palais des artisanats approche .,La visite au palais et les artisanats approchent .,La visite au palais des artisanats approche .,Les visites au palais des artisanats approche .,La visite au palais des artisanats des milieux ruraux approche .,False,False,False,True,False,False,agreement_error,N2_alter,coordination,True,N1_alter,mis_num
621,Les menaces de les réformes inquiètent les médecins .,La menace de les réformes inquiète les médecins .,Les menaces de la réforme inquiètent les médecins .,La menace de la réforme inquiète les médecins .,Les menaces de les réformes dans les écoles inquiètent les médecins .,La menace de les réformes dans les écoles inquiète les médecins .,Les menaces de la réforme dans les écoles inquiètent les médecins .,Les menaces de la réforme dans les écoles inquiète les médecins .,La menace de la réforme dans les écoles inquiètent les médecins .,La menace de la réforme dans les écoles inquiète les médecins .,La menace de les réformes dans les écoles inquiète les médecins .,La menace de la réforme et les écoles inquiètent les médecins .,La menace de la réforme dans les écoles dans les secteurs médicaux inquiète les médecins .,False,False,True,False,False,False,N1_alter,agreement_error,True,N2_alter,coordination,mis_num
622,Les hélicopteres pour les vols s’écrasent .,L'hélicoptere pour les vols s'écrase .,Les hélicopteres pour le vol s’écrasent .,L'hélicoptere pour le vol s'écrase .,Les hélicopteres pour les vols au-dessus des canyon s’écrasent .,L'hélicoptere pour les vols au-dessus des canyon s'écrase .,Les hélicopteres pour le vol au-dessus des canyon s’écrasent .,L'hélicoptere pour le vol au-dessus des canyon dans les réserves indiennes s'écrase .,L'hélicoptere pour le vol au-dessus des canyon s’écrasent .,L'hélicoptere pour les vols au-dessus des canyon s'écrase .,L'hélicoptere pour le vol au-dessus des canyon s'écrase .,L'hélicoptere pour le vol et des canyon s’écrasent .,Les hélicopteres pour le vol au-dessus des canyon s'écrase .,False,False,False,True,False,False,mis_num,agreement_error,N2_alter,True,coordination,N1_alter
623,Les soirées dans les appartements ont gêné les voisins .,La soirée dans les appartements a gêné les voisins .,Les soirées dans l'appartement ont gêné les voisins .,La soirée dans l'appartement a gêné les voisins .,Les soirées dans les appartements des sous-sols ont gêné les voisins .,La soirée dans les appartements des sous-sols a gêné les voisins .,Les soirées dans l'appartement des sous-sols ont gêné les voisins .,La soirée dans l'appartement des sous-sols a gêné les voisins .,La soirée dans les appartements des sous-sols a gêné les voisins .,La soirée dans l'appartement des sous-sols de mes filles a gêné les voisins .,Les soirées dans l'appartement des sous-sols a gêné les voisins .,La soirée dans l'appartement des sous-sols ont gêné les voisins .,La soirée dans l'appartement et les sous-sols ont gêné les voisins .,True,False,False,False,False,False,True,N2_alter,mis_num,N1_alter,agreement_error,coordination
624,Les producteurs des films ont gagné la palme d’or .,Le producteur des films a gagné la palme d’or .,Les producteurs du film ont gagné la palme d’or .,Le producteur du film a gagné la palme d’or .,Les producteurs des films sur les artistes ont gagné la palme d’or .,Le producteur des films sur les artistes a gagné la palme d’or .,Les producteurs du film sur les artistes ont gagné la palme d’or .,Le producteur du film sur les artistes des centre-ville a gagné la palme d’or .,Les producteurs du film sur les artistes a gagné la palme d’or .,Le producteur du film sur les artistes a gagné la palme d’or .,Le producteur des films sur les artistes a gagné la palme d’or .,Le producteur du film sur les artistes ont gagné la palme d’or .,Le producteur du film et les artistes ont gagné la palme d’or .,False,False,True,False,False,False,mis_num,N1_alter,True,N2_alter,agreement_error,coordination
625,Les chats sur les toits miaulent depuis hier soir .,Le chat sur les toits miaule depuis hier soir .,Les chats sur le toit miaulent depuis hier soir .,Le chat sur le toit miaule depuis hier soir .,Les chats sur les toits des voisins miaulent depuis hier soir .,Le chat sur les toits des voisins miaule depuis hier soir .,Les chats sur le toit des voisins miaulent depuis hier soir .,Le chat sur le toit des voisins miaule depuis hier soir .,Le chat sur les toits des voisins miaule depuis hier soir .,Le chat sur le toit des voisins miaulent depuis hier soir .,Le chat sur le toit des voisins de mes frères miaule depuis hier soir .,Le chat sur le toit et les voisins miaulent depuis hier soir .,Les chats sur le toit des voisins miaule depuis hier soir .,True,False,False,False,False,False,True,N2_alter,agreement_error,mis_num,coordination,N1_alter
626,Les chiens sur les coussins s’endormaient .,Le chien sur les coussins s'endormait .,Les chiens sur le coussin s’endormaient .,Le chien sur le coussin s'endormait .,Les chiens sur les coussins des bébés s’endormaient .,Le chien sur les coussins des bébés s'endormait .,Les chiens sur le coussin des bébés s’endormaient .,Le chien sur le coussin des bébés de mes cousines s'endormait .,Les chiens sur le coussin des bébés s'endormait .,Le chien sur le coussin des bébés s'endormait .,Le chien sur le coussin des bébés s’endormaient .,Le chien sur le coussin et les bébés s’endormaient .,Le chien sur les coussins des bébés s'endormait .,False,False,True,False,False,False,mis_num,N1_alter,True,agreement_error,coordination,N2_alter
627,Les grévistes sur les escaliers bloquaient la porte .,Le gréviste sur les escaliers bloquait la porte .,Les grévistes sur l'escalier bloquaient la porte .,Le gréviste sur l'escalier bloquait la porte .,Les grévistes sur les escaliers des patrons bloquaient la porte .,Le gréviste sur les escaliers des patrons bloquait la porte .,Les grévistes sur l'escalier des patrons bloquaient la porte .,Le gréviste sur l'escalier des patrons des entreprises bloquait la porte .,Les grévistes sur l'escalier des patrons bloquait la porte .,Le gréviste sur l'escalier et les patrons bloquaient la porte .,Le gréviste sur l'escalier des patrons bloquait la porte .,Le gréviste sur les escaliers des patrons bloquait la porte .,Le gréviste sur l'escalier des patrons bloquaient la porte .,False,False,False,True,False,False,mis_num,N1_alter,coordination,True,N2_alter,agreement_error
628,Les architectes des châteaux ont perdu les plans .,L'architecte des châteaux a perdu les plans .,Les architectes du château ont perdu les plans .,L'architecte du château a perdu les plans .,Les architectes des châteaux des millionnaires ont perdu les plans .,L'architecte des châteaux des millionnaires a perdu les plans .,Les architectes du château des millionnaires ont perdu les plans .,L'architecte du château et les millionnaires ont perdu les plans .,L'architecte du château des millionnaires dans les îles a perdu les plans .,L'architecte du château des millionnaires a perdu les plans .,L'architecte des châteaux des millionnaires a perdu les plans .,L'architecte du château des millionnaires ont perdu les plans .,Les architectes du château des millionnaires a perdu les plans .,False,False,True,False,False,False,coordination,mis_num,True,N2_alter,agreement_error,N1_alter
629,Les victimes des mensonges ont porté plainte .,La victime des mensonges a porté plainte .,Les victimes du mensonge ont porté plainte .,La victime du mensonge a porté plainte .,Les victimes des mensonges des policiers ont porté plainte .,La victime des mensonges des policiers a porté plainte .,Les victimes du mensonge des policiers ont porté plainte .,La victime des mensonges des policiers a porté plainte .,La victime du mensonge des policiers des commissariats a porté plainte .,Les victimes du mensonge des policiers a porté plainte .,La victime du mensonge et les policiers ont porté plainte .,La victime du mensonge des policiers a porté plainte .,La victime du mensonge des policiers ont porté plainte .,False,False,False,False,True,False,N2_alter,mis_num,N1_alter,coordination,True,agreement_error
630,Les voleurs des voitures ont fait une embardée .,Le voleur des voitures a fait une embardée .,Les voleurs de la voiture ont fait une embardée .,Le voleur de la voiture a fait une embardée .,Les voleurs des voitures des garagistes ont fait une embardée .,Le voleur des voitures des garagistes a fait une embardée .,Les voleurs de la voiture des garagistes ont fait une embardée .,Le voleur de la voiture des garagistes a fait une embardée .,Le voleur des voitures des garagistes a fait une embardée .,Le voleur de la voiture des garagistes ont fait une embardée .,Le voleur de la voiture des garagistes dans les banlieues a fait une embardée .,Les voleurs de la voiture des garagistes a fait une embardée .,Le voleur de la voiture et les garagistes ont fait une embardée .,True,False,False,False,False,False,True,N2_alter,agreement_error,mis_num,N1_alter,coordination
631,Les responsables des droits vont démissionner .,Le responsable des droits va démissionner .,Les responsables du droit vont démissionner .,Le responsable du droit va démissionner .,Les responsables des droits des immigrés vont démissionner .,Le responsable des droits des immigrés va démissionner .,Les responsables du droit des immigrés vont démissionner .,Le responsable du droit et les immigrés vont démissionner .,Les responsables du droit des immigrés va démissionner .,Le responsable du droit des immigrés des ports va démissionner .,Le responsable des droits des immigrés va démissionner .,Le responsable du droit des immigrés vont démissionner .,Le responsable du droit des immigrés va démissionner .,False,False,False,False,False,True,coordination,N1_alter,mis_num,N2_alter,agreement_error,True
632,Les gamins des clochards pleurent .,Le gamin des clochards pleure .,Les gamins du clochard pleurent .,Le gamin du clochard pleure .,Les gamins des clochards près des poubelles pleurent .,Le gamin des clochards près des poubelles pleure .,Les gamins du clochard près des poubelles pleurent .,Le gamin du clochard et des poubelles pleurent .,Le gamin du clochard près des poubelles pleurent .,Le gamin des clochards près des poubelles pleure .,Le gamin du clochard près des poubelles pleure .,Les gamins du clochard près des poubelles pleure .,Le gamin du clochard près des poubelles des voisins pleure .,False,False,False,True,False,False,coordination,agreement_error,N2_alter,True,N1_alter,mis_num
633,Les avocats des assassins vont revenir .,L'avocat des assassins va revenir .,Les avocats de l'assassin vont revenir .,L'avocat de l'assassin va revenir .,Les avocats des assassins des villages vont revenir .,L'avocat des assassins des villages va revenir .,Les avocats de l'assassin des villages vont revenir .,L'avocat de l'assassin des villages vont revenir .,L'avocat de l'assassin des villages près des lacs va revenir .,L'avocat de l'assassin et les villages vont revenir .,Les avocats de l'assassin des villages va revenir .,L'avocat de l'assassin des villages va revenir .,L'avocat des assassins des villages va revenir .,False,False,False,False,True,False,agreement_error,mis_num,coordination,N1_alter,True,N2_alter
634,Les cochons des laboureurs se vautraient dans la mare .,Le cochon des laboureurs se vautrait dans la mare .,Les cochons du laboureur se vautraient dans la mare .,Le cochon du laboureur se vautrait dans la mare .,Les cochons des laboureurs des champs se vautraient dans la mare .,Le cochon des laboureurs des champs se vautrait dans la mare .,Les cochons du laboureur des champs se vautraient dans la mare .,Le cochon du laboureur des champs se vautrait dans la mare .,Le cochon des laboureurs des champs se vautrait dans la mare .,Le cochon du laboureur des champs des villes se vautrait dans la mare .,Le cochon du laboureur et les champs se vautraient dans la mare .,Les cochons du laboureur des champs se vautrait dans la mare .,Le cochon du laboureur des champs se vautraient dans la mare .,True,False,False,False,False,False,True,N2_alter,mis_num,coordination,N1_alter,agreement_error
635,Les copines des propriétaires dormaient sur la plage .,La copine des propriétaires dormait sur la plage .,Les copines du propriétaire dormaient sur la plage .,La copine du propriétaire dormait sur la plage .,Les copines des propriétaires des villas dormaient sur la plage .,La copine des propriétaires des villas dormait sur la plage .,Les copines du propriétaire des villas dormaient sur la plage .,La copine des propriétaires des villas dormait sur la plage .,La copine du propriétaire des villas dormait sur la plage .,La copine du propriétaire des villas de mes amis dormait sur la plage .,La copine du propriétaire et les villas dormaient sur la plage .,Les copines du propriétaire des villas dormait sur la plage .,La copine du propriétaire des villas dormaient sur la plage .,False,True,False,False,False,False,N2_alter,True,mis_num,coordination,N1_alter,agreement_error
636,Les accompagnatrices des musiciens jouaient merveilleusement .,L'accompagnatrice des musiciens jouait merveilleusement .,Les accompagnatrices du musicien jouaient merveilleusement .,L'accompagnatrice du musicien jouait merveilleusement .,Les accompagnatrices des musiciens des rues jouaient merveilleusement .,L'accompagnatrice des musiciens des rues jouait merveilleusement .,Les accompagnatrices du musicien des rues jouaient merveilleusement .,L'accompagnatrice du musicien et les rues jouaient merveilleusement .,L'accompagnatrice du musicien des rues jouait merveilleusement .,L'accompagnatrice du musicien des rues jouaient merveilleusement .,Les accompagnatrices du musicien des rues jouait merveilleusement .,L'accompagnatrice du musicien des rues des épiceries jouait merveilleusement .,L'accompagnatrice des musiciens des rues jouait merveilleusement .,False,True,False,False,False,False,coordination,True,agreement_error,N1_alter,mis_num,N2_alter
