ID,Sent_1,Sent_2,Sent_3,Sent_4,Sent_5,Sent_6,Sent_7,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Answer_value_1,Answer_value_2,Answer_value_3,Answer_value_4,Answer_value_5,Answer_value_6,Answer_label_1,Answer_label_2,Answer_label_3,Answer_label_4,Answer_label_5,Answer_label_6
554,Julie a réalisé que les nappes sur la table des banquets brillent au soleil .,Julie a réalisé que la nappe sur la table des banquets brille au soleil .,Julie a réalisé que les nappes sur les tables des banquets brillent au soleil .,Julie a réalisé que la nappe sur les tables des banquets brille au soleil .,Julie a réalisé que les nappes sur la table du banquet brillent au soleil .,Julie a réalisé que la nappe sur la table du banquet brille au soleil .,Julie a réalisé que les nappes sur les tables du banquet brillent au soleil .,Julie a réalisé que la nappe sur les tables du banquet du banquet brille au soleil .,Julie a réalisé que la nappe sur les tables du banquet brillent au soleil .,Julie a réalisé que les nappes sur les tables du banquet brille au soleil .,Julie a réalisé que la nappe sur les tables et le banquet brillent au soleil .,Julie a réalisé que la nappe sur les tables du banquet brille au soleil .,Julie a réalisé que la nappe sur la table du banquet brille au soleil .,False,False,False,False,True,False,mis_num,agreement_error,N1_alter,coordination,True,N2_alter
555,Le médecin constate que les récits de la souffrance dans les hôpitaux touchent les participants .,Le médecin constate que le récit de la souffrance dans les hôpitaux touche les participants .,Le médecin constate que les récits de les souffrances dans les hôpitaux touchent les participants .,Le médecin constate que le récit de les souffrances dans les hôpitaux touche les participants .,Le médecin constate que les récits de la souffrance dans l'hôpital touchent les participants .,Le médecin constate que le récit de la souffrance dans l'hôpital touche les participants .,Le médecin constate que les récits de les souffrances dans l'hôpital touchent les participants .,Le médecin constate que les récits de les souffrances dans l'hôpital touche les participants .,Le médecin constate que le récit de la souffrance dans l'hôpital touche les participants .,Le médecin constate que le récit de les souffrances dans l'hôpital touche les participants .,Le médecin constate que le récit de les souffrances dans l'hôpital touchent les participants .,Le médecin constate que le récit de les souffrances et l'hôpital touchent les participants .,Le médecin constate que le récit de les souffrances dans l'hôpital dans l'hôpital touche les participants .,False,False,True,False,False,False,N1_alter,N2_alter,True,agreement_error,coordination,mis_num
556,Ma nièce réalise que les visites au palais des artisanats approchent .,Ma nièce réalise que la visite au palais des artisanats approche .,Ma nièce réalise que les visites aux palais des artisanats approchent .,Ma nièce réalise que la visite aux palais des artisanats approche .,Ma nièce réalise que les visites au palais de l'artisanat approchent .,Ma nièce réalise que la visite au palais de l'artisanat approche .,Ma nièce réalise que les visites aux palais de l'artisanat approchent .,Ma nièce réalise que la visite aux palais et l'artisanat approchent .,Ma nièce réalise que la visite aux palais de l'artisanat de l'artisanat approche .,Ma nièce réalise que la visite au palais de l'artisanat approche .,Ma nièce réalise que les visites aux palais de l'artisanat approche .,Ma nièce réalise que la visite aux palais de l'artisanat approche .,Ma nièce réalise que la visite aux palais de l'artisanat approchent .,False,False,False,False,True,False,coordination,mis_num,N2_alter,N1_alter,True,agreement_error
557,Le président trouve que les menaces de la réforme dans les écoles inquiètent les médecins .,Le président trouve que la menace de la réforme dans les écoles inquiète les médecins .,Le président trouve que les menaces de les réformes dans les écoles inquiètent les médecins .,Le président trouve que la menace de les réformes dans les écoles inquiète les médecins .,Le président trouve que les menaces de la réforme dans l'école inquiètent les médecins .,Le président trouve que la menace de la réforme dans l'école inquiète les médecins .,Le président trouve que les menaces de les réformes dans l'école inquiètent les médecins .,Le président trouve que les menaces de les réformes dans l'école inquiète les médecins .,Le président trouve que la menace de les réformes dans l'école inquiète les médecins .,Le président trouve que la menace de la réforme dans l'école inquiète les médecins .,Le président trouve que la menace de les réformes et l'école inquiètent les médecins .,Le président trouve que la menace de les réformes dans l'école dans l'école inquiète les médecins .,Le président trouve que la menace de les réformes dans l'école inquiètent les médecins .,False,True,False,False,False,False,N1_alter,True,N2_alter,coordination,mis_num,agreement_error
558,La police a dit que les hélicopteres pour le vol au-dessus des canyon s’écrasent .,La police a dit que l'hélicoptere pour le vol au-dessus des canyon s'écrase .,La police a dit que les hélicopteres pour les vols au-dessus des canyon s’écrasent .,La police a dit que l'hélicoptere pour les vols au-dessus des canyon s'écrase .,La police a dit que les hélicopteres pour le vol au-dessus du canyon s’écrasent .,La police a dit que l'hélicoptere pour le vol au-dessus du canyon s'écrase .,La police a dit que les hélicopteres pour les vols au-dessus du canyon s’écrasent .,La police a dit que l'hélicoptere pour les vols au-dessus du canyon au-dessus du canyon s'écrase .,La police a dit que l'hélicoptere pour les vols et le canyon s’écrasent .,La police a dit que l'hélicoptere pour les vols au-dessus du canyon s'écrase .,La police a dit que l'hélicoptere pour les vols au-dessus du canyon s’écrasent .,La police a dit que les hélicopteres pour les vols au-dessus du canyon s'écrase .,La police a dit que l'hélicoptere pour le vol au-dessus du canyon s'écrase .,False,False,True,False,False,False,mis_num,coordination,True,agreement_error,N1_alter,N2_alter
559,Mon ami a remarqué que les soirées dans l'appartement des sous-sols ont gêné les voisins .,Mon ami a remarqué que la soirée dans l'appartement des sous-sols a gêné les voisins .,Mon ami a remarqué que les soirées dans les appartements des sous-sols ont gêné les voisins .,Mon ami a remarqué que la soirée dans les appartements des sous-sols a gêné les voisins .,Mon ami a remarqué que les soirées dans l'appartement du sous-sol ont gêné les voisins .,Mon ami a remarqué que la soirée dans l'appartement du sous-sol a gêné les voisins .,Mon ami a remarqué que les soirées dans les appartements du sous-sol ont gêné les voisins .,Mon ami a remarqué que la soirée dans l'appartement du sous-sol a gêné les voisins .,Mon ami a remarqué que la soirée dans les appartements du sous-sol du sous-sol a gêné les voisins .,Mon ami a remarqué que les soirées dans les appartements du sous-sol a gêné les voisins .,Mon ami a remarqué que la soirée dans les appartements du sous-sol ont gêné les voisins .,Mon ami a remarqué que la soirée dans les appartements du sous-sol a gêné les voisins .,Mon ami a remarqué que la soirée dans les appartements et le sous-sol ont gêné les voisins .,False,False,False,False,True,False,N2_alter,mis_num,N1_alter,agreement_error,True,coordination
560,Les spectateurs ont appris que les producteurs du film sur les artistes ont gagné la palme d’or .,Les spectateurs ont appris que le producteur du film sur les artistes a gagné la palme d’or .,Les spectateurs ont appris que les producteurs des films sur les artistes ont gagné la palme d’or .,Les spectateurs ont appris que le producteur des films sur les artistes a gagné la palme d’or .,Les spectateurs ont appris que les producteurs du film sur l'artiste ont gagné la palme d’or .,Les spectateurs ont appris que le producteur du film sur l'artiste a gagné la palme d’or .,Les spectateurs ont appris que les producteurs des films sur l'artiste ont gagné la palme d’or .,Les spectateurs ont appris que le producteur du film sur l'artiste a gagné la palme d’or .,Les spectateurs ont appris que le producteur des films et l'artiste ont gagné la palme d’or .,Les spectateurs ont appris que les producteurs des films sur l'artiste a gagné la palme d’or .,Les spectateurs ont appris que le producteur des films sur l'artiste a gagné la palme d’or .,Les spectateurs ont appris que le producteur des films sur l'artiste ont gagné la palme d’or .,Les spectateurs ont appris que le producteur des films sur l'artiste sur l'artiste a gagné la palme d’or .,False,False,False,True,False,False,N2_alter,coordination,N1_alter,True,agreement_error,mis_num
561,Mes enfants m'ont dit que les chats sur le toit des voisins miaulent depuis hier soir .,Mes enfants m'ont dit que le chat sur le toit des voisins miaule depuis hier soir .,Mes enfants m'ont dit que les chats sur les toits des voisins miaulent depuis hier soir .,Mes enfants m'ont dit que le chat sur les toits des voisins miaule depuis hier soir .,Mes enfants m'ont dit que les chats sur le toit du voisin miaulent depuis hier soir .,Mes enfants m'ont dit que le chat sur le toit du voisin miaule depuis hier soir .,Mes enfants m'ont dit que les chats sur les toits du voisin miaulent depuis hier soir .,Mes enfants m'ont dit que le chat sur le toit du voisin miaule depuis hier soir .,Mes enfants m'ont dit que le chat sur les toits du voisin miaule depuis hier soir .,Mes enfants m'ont dit que le chat sur les toits du voisin du voisin miaule depuis hier soir .,Mes enfants m'ont dit que les chats sur les toits du voisin miaule depuis hier soir .,Mes enfants m'ont dit que le chat sur les toits et le voisin miaulent depuis hier soir .,Mes enfants m'ont dit que le chat sur les toits du voisin miaulent depuis hier soir .,False,True,False,False,False,False,N2_alter,True,mis_num,N1_alter,coordination,agreement_error
562,Mes parents remarquent que les chiens sur le coussin des bébés s’endormaient .,Mes parents remarquent que le chien sur le coussin des bébés s'endormait .,Mes parents remarquent que les chiens sur les coussins des bébés s’endormaient .,Mes parents remarquent que le chien sur les coussins des bébés s'endormait .,Mes parents remarquent que les chiens sur le coussin du bébé s’endormaient .,Mes parents remarquent que le chien sur le coussin du bébé s'endormait .,Mes parents remarquent que les chiens sur les coussins du bébé s’endormaient .,Mes parents remarquent que le chien sur le coussin du bébé s'endormait .,Mes parents remarquent que le chien sur les coussins du bébé s'endormait .,Mes parents remarquent que le chien sur les coussins du bébé du bébé s'endormait .,Mes parents remarquent que le chien sur les coussins du bébé s’endormaient .,Mes parents remarquent que les chiens sur les coussins du bébé s'endormait .,Mes parents remarquent que le chien sur les coussins et le bébé s’endormaient .,False,True,False,False,False,False,N2_alter,True,mis_num,agreement_error,N1_alter,coordination
563,Les collègues ont vu que les grévistes sur l'escalier des patrons bloquaient la porte .,Les collègues ont vu que le gréviste sur l'escalier des patrons bloquait la porte .,Les collègues ont vu que les grévistes sur les escaliers des patrons bloquaient la porte .,Les collègues ont vu que le gréviste sur les escaliers des patrons bloquait la porte .,Les collègues ont vu que les grévistes sur l'escalier du patron bloquaient la porte .,Les collègues ont vu que le gréviste sur l'escalier du patron bloquait la porte .,Les collègues ont vu que les grévistes sur les escaliers du patron bloquaient la porte .,Les collègues ont vu que les grévistes sur les escaliers du patron bloquait la porte .,Les collègues ont vu que le gréviste sur les escaliers du patron bloquaient la porte .,Les collègues ont vu que le gréviste sur l'escalier du patron bloquait la porte .,Les collègues ont vu que le gréviste sur les escaliers du patron du patron bloquait la porte .,Les collègues ont vu que le gréviste sur les escaliers du patron bloquait la porte .,Les collègues ont vu que le gréviste sur les escaliers et le patron bloquaient la porte .,False,False,False,False,True,False,N1_alter,agreement_error,N2_alter,mis_num,True,coordination
564,Les administrateurs ont constaté que les architectes du château des millionnaires ont perdu les plans .,Les administrateurs ont constaté que l'architecte du château des millionnaires a perdu les plans .,Les administrateurs ont constaté que les architectes des châteaux des millionnaires ont perdu les plans .,Les administrateurs ont constaté que l'architecte des châteaux des millionnaires a perdu les plans .,Les administrateurs ont constaté que les architectes du château du millionnaire ont perdu les plans .,Les administrateurs ont constaté que l'architecte du château du millionnaire a perdu les plans .,Les administrateurs ont constaté que les architectes des châteaux du millionnaire ont perdu les plans .,Les administrateurs ont constaté que l'architecte des châteaux et le millionnaire ont perdu les plans .,Les administrateurs ont constaté que l'architecte du château du millionnaire a perdu les plans .,Les administrateurs ont constaté que l'architecte des châteaux du millionnaire ont perdu les plans .,Les administrateurs ont constaté que l'architecte des châteaux du millionnaire a perdu les plans .,Les administrateurs ont constaté que les architectes des châteaux du millionnaire a perdu les plans .,Les administrateurs ont constaté que l'architecte des châteaux du millionnaire du millionnaire a perdu les plans .,False,False,False,True,False,False,coordination,N2_alter,agreement_error,True,N1_alter,mis_num
565,Les journalistes ont rapporté que les victimes du mensonge des policiers ont porté plainte .,Les journalistes ont rapporté que la victime du mensonge des policiers a porté plainte .,Les journalistes ont rapporté que les victimes des mensonges des policiers ont porté plainte .,Les journalistes ont rapporté que la victime des mensonges des policiers a porté plainte .,Les journalistes ont rapporté que les victimes du mensonge du policier ont porté plainte .,Les journalistes ont rapporté que la victime du mensonge du policier a porté plainte .,Les journalistes ont rapporté que les victimes des mensonges du policier ont porté plainte .,Les journalistes ont rapporté que la victime des mensonges du policier du policier a porté plainte .,Les journalistes ont rapporté que la victime des mensonges du policier a porté plainte .,Les journalistes ont rapporté que les victimes des mensonges du policier a porté plainte .,Les journalistes ont rapporté que la victime des mensonges et le policier ont porté plainte .,Les journalistes ont rapporté que la victime du mensonge du policier a porté plainte .,Les journalistes ont rapporté que la victime des mensonges du policier ont porté plainte .,False,True,False,False,False,False,mis_num,True,N1_alter,coordination,N2_alter,agreement_error
566,Les villageois ont trouvé que les voleurs de la voiture des garagistes ont fait une embardée .,Les villageois ont trouvé que le voleur de la voiture des garagistes a fait une embardée .,Les villageois ont trouvé que les voleurs des voitures des garagistes ont fait une embardée .,Les villageois ont trouvé que le voleur des voitures des garagistes a fait une embardée .,Les villageois ont trouvé que les voleurs de la voiture du garagiste ont fait une embardée .,Les villageois ont trouvé que le voleur de la voiture du garagiste a fait une embardée .,Les villageois ont trouvé que les voleurs des voitures du garagiste ont fait une embardée .,Les villageois ont trouvé que le voleur des voitures du garagiste ont fait une embardée .,Les villageois ont trouvé que le voleur des voitures du garagiste du garagiste a fait une embardée .,Les villageois ont trouvé que le voleur des voitures et le garagiste ont fait une embardée .,Les villageois ont trouvé que le voleur de la voiture du garagiste a fait une embardée .,Les villageois ont trouvé que les voleurs des voitures du garagiste a fait une embardée .,Les villageois ont trouvé que le voleur des voitures du garagiste a fait une embardée .,False,False,False,False,False,True,agreement_error,mis_num,coordination,N2_alter,N1_alter,True
567,Les étudiants apprennent que les responsables du droit des immigrés vont démissionner .,Les étudiants apprennent que le responsable du droit des immigrés va démissionner .,Les étudiants apprennent que les responsables des droits des immigrés vont démissionner .,Les étudiants apprennent que le responsable des droits des immigrés va démissionner .,Les étudiants apprennent que les responsables du droit de l'immigré vont démissionner .,Les étudiants apprennent que le responsable du droit de l'immigré va démissionner .,Les étudiants apprennent que les responsables des droits de l'immigré vont démissionner .,Les étudiants apprennent que le responsable des droits et l'immigré vont démissionner .,Les étudiants apprennent que le responsable des droits de l'immigré va démissionner .,Les étudiants apprennent que le responsable des droits de l'immigré de l'immigré va démissionner .,Les étudiants apprennent que le responsable des droits de l'immigré vont démissionner .,Les étudiants apprennent que le responsable du droit de l'immigré va démissionner .,Les étudiants apprennent que les responsables des droits de l'immigré va démissionner .,False,True,False,False,False,False,coordination,True,mis_num,agreement_error,N2_alter,N1_alter
568,Les enfants disent que les gamins du clochard près des poubelles pleurent .,Les enfants disent que le gamin du clochard près des poubelles pleure .,Les enfants disent que les gamins des clochards près des poubelles pleurent .,Les enfants disent que le gamin des clochards près des poubelles pleure .,Les enfants disent que les gamins du clochard près de la poubelle pleurent .,Les enfants disent que le gamin du clochard près de la poubelle pleure .,Les enfants disent que les gamins des clochards près de la poubelle pleurent .,Les enfants disent que le gamin des clochards et de la poubelle pleurent .,Les enfants disent que le gamin du clochard près de la poubelle pleure .,Les enfants disent que les gamins des clochards près de la poubelle pleure .,Les enfants disent que le gamin des clochards près de la poubelle pleure .,Les enfants disent que le gamin des clochards près de la poubelle près de la poubelle pleure .,Les enfants disent que le gamin des clochards près de la poubelle pleurent .,False,False,False,True,False,False,coordination,N2_alter,N1_alter,True,mis_num,agreement_error
569,Les procureurs pensent que les avocats de l'assassin des villages vont revenir .,Les procureurs pensent que l'avocat de l'assassin des villages va revenir .,Les procureurs pensent que les avocats des assassins des villages vont revenir .,Les procureurs pensent que l'avocat des assassins des villages va revenir .,Les procureurs pensent que les avocats de l'assassin du village vont revenir .,Les procureurs pensent que l'avocat de l'assassin du village va revenir .,Les procureurs pensent que les avocats des assassins du village vont revenir .,Les procureurs pensent que l'avocat de l'assassin du village va revenir .,Les procureurs pensent que les avocats des assassins du village va revenir .,Les procureurs pensent que l'avocat des assassins du village du village va revenir .,Les procureurs pensent que l'avocat des assassins et le village vont revenir .,Les procureurs pensent que l'avocat des assassins du village vont revenir .,Les procureurs pensent que l'avocat des assassins du village va revenir .,False,False,False,False,False,True,N2_alter,N1_alter,mis_num,coordination,agreement_error,True
570,Les éleveurs ont dit que les cochons du laboureur des champs se vautraient dans la mare .,Les éleveurs ont dit que le cochon du laboureur des champs se vautrait dans la mare .,Les éleveurs ont dit que les cochons des laboureurs des champs se vautraient dans la mare .,Les éleveurs ont dit que le cochon des laboureurs des champs se vautrait dans la mare .,Les éleveurs ont dit que les cochons du laboureur du champs se vautraient dans la mare .,Les éleveurs ont dit que le cochon du laboureur du champs se vautrait dans la mare .,Les éleveurs ont dit que les cochons des laboureurs du champs se vautraient dans la mare .,Les éleveurs ont dit que les cochons des laboureurs du champs se vautrait dans la mare .,Les éleveurs ont dit que le cochon du laboureur du champs se vautrait dans la mare .,Les éleveurs ont dit que le cochon des laboureurs du champs se vautrait dans la mare .,Les éleveurs ont dit que le cochon des laboureurs du champs du champs se vautrait dans la mare .,Les éleveurs ont dit que le cochon des laboureurs du champs se vautraient dans la mare .,Les éleveurs ont dit que le cochon des laboureurs et le champs se vautraient dans la mare .,False,False,True,False,False,False,N1_alter,N2_alter,True,mis_num,agreement_error,coordination
571,Mes cousins observent que les copines du propriétaire des villas dormaient sur la plage .,Mes cousins observent que la copine du propriétaire des villas dormait sur la plage .,Mes cousins observent que les copines des propriétaires des villas dormaient sur la plage .,Mes cousins observent que la copine des propriétaires des villas dormait sur la plage .,Mes cousins observent que les copines du propriétaire de la villa dormaient sur la plage .,Mes cousins observent que la copine du propriétaire de la villa dormait sur la plage .,Mes cousins observent que les copines des propriétaires de la villa dormaient sur la plage .,Mes cousins observent que la copine des propriétaires de la villa de la villa dormait sur la plage .,Mes cousins observent que la copine des propriétaires de la villa dormaient sur la plage .,Mes cousins observent que la copine du propriétaire de la villa dormait sur la plage .,Mes cousins observent que les copines des propriétaires de la villa dormait sur la plage .,Mes cousins observent que la copine des propriétaires de la villa dormait sur la plage .,Mes cousins observent que la copine des propriétaires et la villa dormaient sur la plage .,False,False,False,False,True,False,mis_num,agreement_error,N2_alter,N1_alter,True,coordination
572,Les voisins trouvent que les accompagnatrices du musicien des rues jouaient merveilleusement .,Les voisins trouvent que l'accompagnatrice du musicien des rues jouait merveilleusement .,Les voisins trouvent que les accompagnatrices des musiciens des rues jouaient merveilleusement .,Les voisins trouvent que l'accompagnatrice des musiciens des rues jouait merveilleusement .,Les voisins trouvent que les accompagnatrices du musicien de la rue jouaient merveilleusement .,Les voisins trouvent que l'accompagnatrice du musicien de la rue jouait merveilleusement .,Les voisins trouvent que les accompagnatrices des musiciens de la rue jouaient merveilleusement .,Les voisins trouvent que l'accompagnatrice du musicien de la rue jouait merveilleusement .,Les voisins trouvent que l'accompagnatrice des musiciens de la rue jouait merveilleusement .,Les voisins trouvent que l'accompagnatrice des musiciens de la rue jouaient merveilleusement .,Les voisins trouvent que l'accompagnatrice des musiciens de la rue de la rue jouait merveilleusement .,Les voisins trouvent que les accompagnatrices des musiciens de la rue jouait merveilleusement .,Les voisins trouvent que l'accompagnatrice des musiciens et la rue jouaient merveilleusement .,False,True,False,False,False,False,N2_alter,True,agreement_error,mis_num,N1_alter,coordination
573,Mes amis disent que les professeurs de mon cousin sur les photos ressemblent à une star .,Mes amis disent que le professeur de mon cousin sur les photos ressemble à une star .,Mes amis disent que les professeurs de mes cousins sur les photos ressemblent à une star .,Mes amis disent que le professeur de mes cousins sur les photos ressemble à une star .,Mes amis disent que les professeurs de mon cousin sur la photo ressemblent à une star .,Mes amis disent que le professeur de mon cousin sur la photo ressemble à une star .,Mes amis disent que les professeurs de mes cousins sur la photo ressemblent à une star .,Mes amis disent que le professeur de mon cousin sur la photo ressemble à une star .,Mes amis disent que le professeur de mes cousins sur la photo ressemblent à une star .,Mes amis disent que le professeur de mes cousins sur la photo ressemble à une star .,Mes amis disent que le professeur de mes cousins sur la photo sur la photo ressemble à une star .,Mes amis disent que les professeurs de mes cousins sur la photo ressemble à une star .,Mes amis disent que le professeur de mes cousins et la photo ressemblent à une star .,False,False,True,False,False,False,N2_alter,agreement_error,True,mis_num,N1_alter,coordination
574,Les collègues savent que les entraîneurs du vainqueur des matchs vont recevoir une grosse récompense .,Les collègues savent que l'entraîneur du vainqueur des matchs va recevoir une grosse récompense .,Les collègues savent que les entraîneurs des vainqueurs des matchs vont recevoir une grosse récompense .,Les collègues savent que l'entraîneur des vainqueurs des matchs va recevoir une grosse récompense .,Les collègues savent que les entraîneurs du vainqueur du match vont recevoir une grosse récompense .,Les collègues savent que l'entraîneur du vainqueur du match va recevoir une grosse récompense .,Les collègues savent que les entraîneurs des vainqueurs du match vont recevoir une grosse récompense .,Les collègues savent que l'entraîneur des vainqueurs du match vont recevoir une grosse récompense .,Les collègues savent que l'entraîneur des vainqueurs du match du match va recevoir une grosse récompense .,Les collègues savent que l'entraîneur des vainqueurs et le match vont recevoir une grosse récompense .,Les collègues savent que les entraîneurs des vainqueurs du match va recevoir une grosse récompense .,Les collègues savent que l'entraîneur des vainqueurs du match va recevoir une grosse récompense .,Les collègues savent que l'entraîneur du vainqueur du match va recevoir une grosse récompense .,False,False,False,False,True,False,agreement_error,mis_num,coordination,N1_alter,True,N2_alter
575,Les voisins espèrent que les possesseurs du perroquet dans les arbres vont venir .,Les voisins espèrent que le possesseur du perroquet dans les arbres va venir .,Les voisins espèrent que les possesseurs des perroquets dans les arbres vont venir .,Les voisins espèrent que le possesseur des perroquets dans les arbres va venir .,Les voisins espèrent que les possesseurs du perroquet dans l'arbre vont venir .,Les voisins espèrent que le possesseur du perroquet dans l'arbre va venir .,Les voisins espèrent que les possesseurs des perroquets dans l'arbre vont venir .,Les voisins espèrent que le possesseur des perroquets dans l'arbre va venir .,Les voisins espèrent que le possesseur du perroquet dans l'arbre va venir .,Les voisins espèrent que le possesseur des perroquets et l'arbre vont venir .,Les voisins espèrent que le possesseur des perroquets dans l'arbre dans l'arbre va venir .,Les voisins espèrent que le possesseur des perroquets dans l'arbre vont venir .,Les voisins espèrent que les possesseurs des perroquets dans l'arbre va venir .,True,False,False,False,False,False,True,N2_alter,coordination,mis_num,agreement_error,N1_alter
576,Jean suppose que les ordinateurs avec les programmes sont en panne .,Jean suppose que l'ordinateur avec les programmes est en panne .,Jean suppose que les ordinateurs avec le programme sont en panne .,Jean suppose que l'ordinateur avec le programme est en panne .,Jean suppose que les ordinateurs avec les programmes de l'expérience sont en panne .,Jean suppose que l'ordinateur avec les programmes de l'expérience est en panne .,Jean suppose que les ordinateurs avec le programme de l'expérience sont en panne .,Jean suppose que l'ordinateur avec le programme de l'expérience de l'expérience est en panne .,Jean suppose que l'ordinateur avec le programme de l'expérience sont en panne .,Jean suppose que l'ordinateur avec les programmes de l'expérience est en panne .,Jean suppose que les ordinateurs avec le programme de l'expérience est en panne .,Jean suppose que l'ordinateur avec le programme de l'expérience est en panne .,Jean suppose que l'ordinateur avec le programme et l'expérience sont en panne .,False,False,False,False,True,False,mis_num,agreement_error,N2_alter,N1_alter,True,coordination
577,Le gouvernement a affirmé que les expositions avec les peintures ont rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec les peintures a rencontré un grand succès .,Le gouvernement a affirmé que les expositions avec la peinture ont rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec la peinture a rencontré un grand succès .,Le gouvernement a affirmé que les expositions avec les peintures de l'enfant ont rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec les peintures de l'enfant a rencontré un grand succès .,Le gouvernement a affirmé que les expositions avec la peinture de l'enfant ont rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec la peinture de l'enfant a rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec la peinture et l'enfant ont rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec la peinture de l'enfant ont rencontré un grand succès .,Le gouvernement a affirmé que les expositions avec la peinture de l'enfant a rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec la peinture de l'enfant de l'enfant a rencontré un grand succès .,Le gouvernement a affirmé que l'exposition avec les peintures de l'enfant a rencontré un grand succès .,True,False,False,False,False,False,True,coordination,agreement_error,N1_alter,mis_num,N2_alter
578,Marie dit que les trousseaux avec les clés reposent sur l’étagère .,Marie dit que le trousseau avec les clés repose sur l’étagère .,Marie dit que les trousseaux avec la clé reposent sur l’étagère .,Marie dit que le trousseau avec la clé repose sur l’étagère .,Marie dit que les trousseaux avec les clés de la cellule reposent sur l’étagère .,Marie dit que le trousseau avec les clés de la cellule repose sur l’étagère .,Marie dit que les trousseaux avec la clé de la cellule reposent sur l’étagère .,Marie dit que le trousseau avec la clé de la cellule de la cellule repose sur l’étagère .,Marie dit que le trousseau avec la clé et la cellule reposent sur l’étagère .,Marie dit que les trousseaux avec la clé de la cellule repose sur l’étagère .,Marie dit que le trousseau avec la clé de la cellule repose sur l’étagère .,Marie dit que le trousseau avec la clé de la cellule reposent sur l’étagère .,Marie dit que le trousseau avec les clés de la cellule repose sur l’étagère .,False,False,False,True,False,False,mis_num,coordination,N1_alter,True,agreement_error,N2_alter
579,L'éditeur a trouvé que les livres sur les privatisations ont enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur les privatisations a enthousiasmé l’auditoire .,L'éditeur a trouvé que les livres sur la privatisation ont enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur la privatisation a enthousiasmé l’auditoire .,L'éditeur a trouvé que les livres sur les privatisations de l'entreprise ont enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur les privatisations de l'entreprise a enthousiasmé l’auditoire .,L'éditeur a trouvé que les livres sur la privatisation de l'entreprise ont enthousiasmé l’auditoire .,L'éditeur a trouvé que les livres sur la privatisation de l'entreprise a enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur la privatisation de l'entreprise ont enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur la privatisation de l'entreprise de l'entreprise a enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur la privatisation et l'entreprise ont enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur les privatisations de l'entreprise a enthousiasmé l’auditoire .,L'éditeur a trouvé que le livre sur la privatisation de l'entreprise a enthousiasmé l’auditoire .,False,False,False,False,False,True,N1_alter,agreement_error,mis_num,coordination,N2_alter,True
580,L'organizateur m'a informé que les conférences sur les histoires ont commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur les histoires a commencé plus tard que prévu .,L'organizateur m'a informé que les conférences sur l'histoire ont commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur l'histoire a commencé plus tard que prévu .,L'organizateur m'a informé que les conférences sur les histoires de la guerre ont commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur les histoires de la guerre a commencé plus tard que prévu .,L'organizateur m'a informé que les conférences sur l'histoire de la guerre ont commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur l'histoire de la guerre ont commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur l'histoire de la guerre a commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur les histoires de la guerre a commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur l'histoire et la guerre ont commencé plus tard que prévu .,L'organizateur m'a informé que la conférence sur l'histoire de la guerre de la guerre a commencé plus tard que prévu .,L'organizateur m'a informé que les conférences sur l'histoire de la guerre a commencé plus tard que prévu .,False,True,False,False,False,False,agreement_error,True,N2_alter,coordination,mis_num,N1_alter
581,L'auteur croit que les études sur les effet apparaîtront bientôt .,L'auteur croit que l'étude sur les effet apparaîtra bientôt .,L'auteur croit que les études sur l'effet apparaîtront bientôt .,L'auteur croit que l'étude sur l'effet apparaîtra bientôt .,L'auteur croit que les études sur les effet de la drogue apparaîtront bientôt .,L'auteur croit que l'étude sur les effet de la drogue apparaîtra bientôt .,L'auteur croit que les études sur l'effet de la drogue apparaîtront bientôt .,L'auteur croit que l'étude sur l'effet de la drogue apparaîtront bientôt .,L'auteur croit que l'étude sur l'effet et la drogue apparaîtront bientôt .,L'auteur croit que les études sur l'effet de la drogue apparaîtra bientôt .,L'auteur croit que l'étude sur l'effet de la drogue apparaîtra bientôt .,L'auteur croit que l'étude sur l'effet de la drogue de la drogue apparaîtra bientôt .,L'auteur croit que l'étude sur les effet de la drogue apparaîtra bientôt .,False,False,False,True,False,False,agreement_error,coordination,N1_alter,True,mis_num,N2_alter
