,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
686,Les hélicopteres pour les vols au-dessus du canyon que la police cherche s’écrasent .,L’hélicoptere pour les vols au-dessus du canyon que la police cherche s’écrase .,Les hélicopteres pour le vol au-dessus du canyon que la police cherche s’écrasent .,L’hélicoptere pour le vol au-dessus du canyon que la police cherche s’écrase .,Les hélicopteres pour les vols au-dessus des canyon que la police cherche s’écrasent .,L’hélicoptere pour les vols au-dessus des canyon que la police cherche s’écrase .,Les hélicopteres pour le vol au-dessus des canyon que la police cherche s’écrasent .,L’hélicoptere pour le vol au-dessus des canyon que la police cherche s’écrase .,L’hélicoptere pour le vol au-dessus des canyon dans les réserves indiennes que la police cherche s’écrase .,L’hélicoptere pour le vol au-dessus des canyon que la police cherche s’écrasent .,L’hélicoptere pour les vols au-dessus des canyon que la police cherche s’écrase .,L’hélicoptere pour le vol et des canyon que la police cherche s’écrasent .,Les hélicopteres pour le vol au-dessus des canyon que la police cherche s’écrase .,True,False,False,False,False,False,True,mis_num,agreement_error,N2_alter,coordination,N1_alter
687,Les soirées dans les appartements du sous-sol dont mon ami m’avait informé ont gêné les voisins .,La soirée dans les appartements du sous-sol dont mon ami m’avait informé a gêné les voisins .,Les soirées dans l’appartement du sous-sol dont mon ami m’avait informé ont gêné les voisins .,La soirée dans l’appartement du sous-sol dont mon ami m’avait informé a gêné les voisins .,Les soirées dans les appartements des sous-sols dont mon ami m’avait informé ont gêné les voisins .,La soirée dans les appartements des sous-sols dont mon ami m’avait informé a gêné les voisins .,Les soirées dans l’appartement des sous-sols dont mon ami m’avait informé ont gêné les voisins .,Les soirées dans l’appartement des sous-sols dont mon ami m’avait informé a gêné les voisins .,La soirée dans les appartements des sous-sols dont mon ami m’avait informé a gêné les voisins .,La soirée dans l’appartement des sous-sols dont mon ami m’avait informé a gêné les voisins .,La soirée dans l’appartement et les sous-sols dont mon ami m’avait informé ont gêné les voisins .,La soirée dans l’appartement des sous-sols dont mon ami m’avait informé ont gêné les voisins .,La soirée dans l’appartement des sous-sols de mes filles dont mon ami m’avait informé a gêné les voisins .,False,False,True,False,False,False,N1_alter,N2_alter,True,coordination,agreement_error,mis_num
688,Les producteurs des films sur l’artiste que les spectateurs admirent ont gagné la palme d’or .,Le producteur des films sur l’artiste que les spectateurs admirent a gagné la palme d’or .,Les producteurs du film sur l’artiste que les spectateurs admirent ont gagné la palme d’or .,Le producteur du film sur l’artiste que les spectateurs admirent a gagné la palme d’or .,Les producteurs des films sur les artistes que les spectateurs admirent ont gagné la palme d’or .,Le producteur des films sur les artistes que les spectateurs admirent a gagné la palme d’or .,Les producteurs du film sur les artistes que les spectateurs admirent ont gagné la palme d’or .,Le producteur du film et les artistes que les spectateurs admirent ont gagné la palme d’or .,Le producteur des films sur les artistes que les spectateurs admirent a gagné la palme d’or .,Le producteur du film sur les artistes que les spectateurs admirent ont gagné la palme d’or .,Le producteur du film sur les artistes que les spectateurs admirent a gagné la palme d’or .,Le producteur du film sur les artistes des centre-ville que les spectateurs admirent a gagné la palme d’or .,Les producteurs du film sur les artistes que les spectateurs admirent a gagné la palme d’or .,False,False,False,True,False,False,coordination,N2_alter,agreement_error,True,mis_num,N1_alter
689,Les chats sur les toits du voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur les toits du voisin dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur le toit du voisin dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur le toit du voisin dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur les toits des voisins dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur les toits des voisins dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur le toit des voisins dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur les toits des voisins dont mes enfants ont rêvé miaule depuis hier soir .,Le chat sur le toit des voisins de mes frères dont mes enfants ont rêvé miaule depuis hier soir .,Le chat sur le toit des voisins dont mes enfants ont rêvé miaulent depuis hier soir .,Le chat sur le toit des voisins dont mes enfants ont rêvé miaule depuis hier soir .,Les chats sur le toit des voisins dont mes enfants ont rêvé miaule depuis hier soir .,Le chat sur le toit et les voisins dont mes enfants ont rêvé miaulent depuis hier soir .,False,False,False,True,False,False,N2_alter,mis_num,agreement_error,True,N1_alter,coordination
690,Les chiens sur les coussins du bébé que mes parents observaient s’endormaient .,Le chien sur les coussins du bébé que mes parents observaient s’endormait .,Les chiens sur le coussin du bébé que mes parents observaient s’endormaient .,Le chien sur le coussin du bébé que mes parents observaient s’endormait .,Les chiens sur les coussins des bébés que mes parents observaient s’endormaient .,Le chien sur les coussins des bébés que mes parents observaient s’endormait .,Les chiens sur le coussin des bébés que mes parents observaient s’endormaient .,Le chien sur le coussin des bébés que mes parents observaient s’endormait .,Le chien sur le coussin des bébés de mes cousines que mes parents observaient s’endormait .,Le chien sur le coussin des bébés que mes parents observaient s’endormaient .,Les chiens sur le coussin des bébés que mes parents observaient s’endormait .,Le chien sur le coussin et les bébés que mes parents observaient s’endormaient .,Le chien sur les coussins des bébés que mes parents observaient s’endormait .,True,False,False,False,False,False,True,mis_num,agreement_error,N1_alter,coordination,N2_alter
691,Les grévistes sur les escaliers du patron dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur les escaliers du patron dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur l’escalier du patron dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur l’escalier du patron dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur les escaliers des patrons dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur les escaliers des patrons dont les collègues s’inquiétaient bloquait la porte .,Les grévistes sur l’escalier des patrons dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur l’escalier des patrons dont les collègues s’inquiétaient bloquait la porte .,Le gréviste sur l’escalier et les patrons dont les collègues s’inquiétaient bloquaient la porte .,Les grévistes sur l’escalier des patrons dont les collègues s’inquiétaient bloquait la porte .,Le gréviste sur l’escalier des patrons dont les collègues s’inquiétaient bloquaient la porte .,Le gréviste sur l’escalier des patrons des entreprises dont les collègues s’inquiétaient bloquait la porte .,Le gréviste sur les escaliers des patrons dont les collègues s’inquiétaient bloquait la porte .,True,False,False,False,False,False,True,coordination,N1_alter,agreement_error,mis_num,N2_alter
692,Les architectes des châteaux du millionnaire que les administrateurs connaissaient ont perdu les plans .,L’architecte des châteaux du millionnaire que les administrateurs connaissaient a perdu les plans .,Les architectes du château du millionnaire que les administrateurs connaissaient ont perdu les plans .,L’architecte du château du millionnaire que les administrateurs connaissaient a perdu les plans .,Les architectes des châteaux des millionnaires que les administrateurs connaissaient ont perdu les plans .,L’architecte des châteaux des millionnaires que les administrateurs connaissaient a perdu les plans .,Les architectes du château des millionnaires que les administrateurs connaissaient ont perdu les plans .,L’architecte des châteaux des millionnaires que les administrateurs connaissaient a perdu les plans .,L’architecte du château des millionnaires que les administrateurs connaissaient ont perdu les plans .,L’architecte du château des millionnaires que les administrateurs connaissaient a perdu les plans .,L’architecte du château des millionnaires dans les îles que les administrateurs connaissaient a perdu les plans .,Les architectes du château des millionnaires que les administrateurs connaissaient a perdu les plans .,L’architecte du château et les millionnaires que les administrateurs connaissaient ont perdu les plans .,False,False,True,False,False,False,N2_alter,agreement_error,True,mis_num,N1_alter,coordination
693,Les victimes des mensonges du policier dont les journalistes témoignaient ont porté plainte .,La victime des mensonges du policier dont les journalistes témoignaient a porté plainte .,Les victimes du mensonge du policier dont les journalistes témoignaient ont porté plainte .,La victime du mensonge du policier dont les journalistes témoignaient a porté plainte .,Les victimes des mensonges des policiers dont les journalistes témoignaient ont porté plainte .,La victime des mensonges des policiers dont les journalistes témoignaient a porté plainte .,Les victimes du mensonge des policiers dont les journalistes témoignaient ont porté plainte .,La victime du mensonge des policiers des commissariats dont les journalistes témoignaient a porté plainte .,La victime du mensonge des policiers dont les journalistes témoignaient a porté plainte .,La victime du mensonge et les policiers dont les journalistes témoignaient ont porté plainte .,La victime du mensonge des policiers dont les journalistes témoignaient ont porté plainte .,La victime des mensonges des policiers dont les journalistes témoignaient a porté plainte .,Les victimes du mensonge des policiers dont les journalistes témoignaient a porté plainte .,False,True,False,False,False,False,mis_num,True,coordination,agreement_error,N2_alter,N1_alter
694,Les voleurs des voitures du garagiste que les villageois recherchaient ont fait une embardée .,Le voleur des voitures du garagiste que les villageois recherchaient a fait une embardée .,Les voleurs de la voiture du garagiste que les villageois recherchaient ont fait une embardée .,Le voleur de la voiture du garagiste que les villageois recherchaient a fait une embardée .,Les voleurs des voitures des garagistes que les villageois recherchaient ont fait une embardée .,Le voleur des voitures des garagistes que les villageois recherchaient a fait une embardée .,Les voleurs de la voiture des garagistes que les villageois recherchaient ont fait une embardée .,Le voleur de la voiture des garagistes dans les banlieues que les villageois recherchaient a fait une embardée .,Le voleur des voitures des garagistes que les villageois recherchaient a fait une embardée .,Le voleur de la voiture et les garagistes que les villageois recherchaient ont fait une embardée .,Les voleurs de la voiture des garagistes que les villageois recherchaient a fait une embardée .,Le voleur de la voiture des garagistes que les villageois recherchaient ont fait une embardée .,Le voleur de la voiture des garagistes que les villageois recherchaient a fait une embardée .,False,False,False,False,False,True,mis_num,N2_alter,coordination,N1_alter,agreement_error,True
695,Les responsables des droits de l’immigré que les étudiants connaissent vont démissionner .,Le responsable des droits de l’immigré que les étudiants connaissent va démissionner .,Les responsables du droit de l’immigré que les étudiants connaissent vont démissionner .,Le responsable du droit de l’immigré que les étudiants connaissent va démissionner .,Les responsables des droits des immigrés que les étudiants connaissent vont démissionner .,Le responsable des droits des immigrés que les étudiants connaissent va démissionner .,Les responsables du droit des immigrés que les étudiants connaissent vont démissionner .,Le responsable du droit et les immigrés que les étudiants connaissent vont démissionner .,Les responsables du droit des immigrés que les étudiants connaissent va démissionner .,Le responsable du droit des immigrés que les étudiants connaissent va démissionner .,Le responsable du droit des immigrés que les étudiants connaissent vont démissionner .,Le responsable des droits des immigrés que les étudiants connaissent va démissionner .,Le responsable du droit des immigrés des ports que les étudiants connaissent va démissionner .,False,False,True,False,False,False,coordination,N1_alter,True,agreement_error,N2_alter,mis_num
696,Les gamins des clochards près de la poubelle que les enfants regardent pleurent .,Le gamin des clochards près de la poubelle que les enfants regardent pleure .,Les gamins du clochard près de la poubelle que les enfants regardent pleurent .,Le gamin du clochard près de la poubelle que les enfants regardent pleure .,Les gamins des clochards près des poubelles que les enfants regardent pleurent .,Le gamin des clochards près des poubelles que les enfants regardent pleure .,Les gamins du clochard près des poubelles que les enfants regardent pleurent .,Le gamin du clochard près des poubelles que les enfants regardent pleure .,Les gamins du clochard près des poubelles que les enfants regardent pleure .,Le gamin des clochards près des poubelles que les enfants regardent pleure .,Le gamin du clochard près des poubelles que les enfants regardent pleurent .,Le gamin du clochard près des poubelles des voisins que les enfants regardent pleure .,Le gamin du clochard et des poubelles que les enfants regardent pleurent .,True,False,False,False,False,False,True,N1_alter,N2_alter,agreement_error,mis_num,coordination
697,Les avocats des assassins du village que les procureurs attendent vont revenir .,L’avocat des assassins du village que les procureurs attendent va revenir .,Les avocats de l’assassin du village que les procureurs attendent vont revenir .,L’avocat de l’assassin du village que les procureurs attendent va revenir .,Les avocats des assassins des villages que les procureurs attendent vont revenir .,L’avocat des assassins des villages que les procureurs attendent va revenir .,Les avocats de l’assassin des villages que les procureurs attendent vont revenir .,L’avocat de l’assassin des villages que les procureurs attendent va revenir .,L’avocat des assassins des villages que les procureurs attendent va revenir .,L’avocat de l’assassin des villages près des lacs que les procureurs attendent va revenir .,L’avocat de l’assassin et les villages que les procureurs attendent vont revenir .,Les avocats de l’assassin des villages que les procureurs attendent va revenir .,L’avocat de l’assassin des villages que les procureurs attendent vont revenir .,True,False,False,False,False,False,True,N2_alter,mis_num,coordination,N1_alter,agreement_error
698,Les cochons des laboureurs du champs que les éleveurs observaient se vautraient dans la mare .,Le cochon des laboureurs du champs que les éleveurs observaient se vautrait dans la mare .,Les cochons du laboureur du champs que les éleveurs observaient se vautraient dans la mare .,Le cochon du laboureur du champs que les éleveurs observaient se vautrait dans la mare .,Les cochons des laboureurs des champs que les éleveurs observaient se vautraient dans la mare .,Le cochon des laboureurs des champs que les éleveurs observaient se vautrait dans la mare .,Les cochons du laboureur des champs que les éleveurs observaient se vautraient dans la mare .,Le cochon du laboureur des champs que les éleveurs observaient se vautraient dans la mare .,Le cochon du laboureur des champs des villes que les éleveurs observaient se vautrait dans la mare .,Le cochon des laboureurs des champs que les éleveurs observaient se vautrait dans la mare .,Les cochons du laboureur des champs que les éleveurs observaient se vautrait dans la mare .,Le cochon du laboureur des champs que les éleveurs observaient se vautrait dans la mare .,Le cochon du laboureur et les champs que les éleveurs observaient se vautraient dans la mare .,False,False,False,False,True,False,agreement_error,mis_num,N2_alter,N1_alter,True,coordination
699,Les copines des propriétaires de la villa que mes cousins adoraient dormaient sur la plage .,La copine des propriétaires de la villa que mes cousins adoraient dormait sur la plage .,Les copines du propriétaire de la villa que mes cousins adoraient dormaient sur la plage .,La copine du propriétaire de la villa que mes cousins adoraient dormait sur la plage .,Les copines des propriétaires des villas que mes cousins adoraient dormaient sur la plage .,La copine des propriétaires des villas que mes cousins adoraient dormait sur la plage .,Les copines du propriétaire des villas que mes cousins adoraient dormaient sur la plage .,La copine du propriétaire des villas de mes amis que mes cousins adoraient dormait sur la plage .,Les copines du propriétaire des villas que mes cousins adoraient dormait sur la plage .,La copine du propriétaire des villas que mes cousins adoraient dormait sur la plage .,La copine du propriétaire des villas que mes cousins adoraient dormaient sur la plage .,La copine du propriétaire et les villas que mes cousins adoraient dormaient sur la plage .,La copine des propriétaires des villas que mes cousins adoraient dormait sur la plage .,False,False,True,False,False,False,mis_num,N1_alter,True,agreement_error,coordination,N2_alter
700,Les accompagnatrices des musiciens de la rue que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice des musiciens de la rue que les voisins apprécient jouait merveilleusement .,Les accompagnatrices du musicien de la rue que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice du musicien de la rue que les voisins apprécient jouait merveilleusement .,Les accompagnatrices des musiciens des rues que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice des musiciens des rues que les voisins apprécient jouait merveilleusement .,Les accompagnatrices du musicien des rues que les voisins apprécient jouaient merveilleusement .,L’accompagnatrice du musicien des rues des épiceries que les voisins apprécient jouait merveilleusement .,L’accompagnatrice du musicien des rues que les voisins apprécient jouaient merveilleusement .,Les accompagnatrices du musicien des rues que les voisins apprécient jouait merveilleusement .,L’accompagnatrice du musicien des rues que les voisins apprécient jouait merveilleusement .,L’accompagnatrice des musiciens des rues que les voisins apprécient jouait merveilleusement .,L’accompagnatrice du musicien et les rues que les voisins apprécient jouaient merveilleusement .,False,False,False,True,False,False,mis_num,agreement_error,N1_alter,True,N2_alter,coordination
701,Les professeurs de mes cousins sur la photo que mes amis connaissent ressemblent à une star .,Le professeur de mes cousins sur la photo que mes amis connaissent ressemble à une star .,Les professeurs de mon cousin sur la photo que mes amis connaissent ressemblent à une star .,Le professeur de mon cousin sur la photo que mes amis connaissent ressemble à une star .,Les professeurs de mes cousins sur les photos que mes amis connaissent ressemblent à une star .,Le professeur de mes cousins sur les photos que mes amis connaissent ressemble à une star .,Les professeurs de mon cousin sur les photos que mes amis connaissent ressemblent à une star .,Le professeur de mon cousin sur les photos en-dessous des étagères que mes amis connaissent ressemble à une star .,Le professeur de mes cousins sur les photos que mes amis connaissent ressemble à une star .,Le professeur de mon cousin sur les photos que mes amis connaissent ressemble à une star .,Le professeur de mon cousin sur les photos que mes amis connaissent ressemblent à une star .,Les professeurs de mon cousin sur les photos que mes amis connaissent ressemble à une star .,Le professeur de mon cousin et les photos que mes amis connaissent ressemblent à une star .,False,False,True,False,False,False,mis_num,N2_alter,True,agreement_error,N1_alter,coordination
702,Les entraîneurs des vainqueurs du match que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur des vainqueurs du match que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs du vainqueur du match que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur du vainqueur du match que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur des vainqueurs des matchs que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur des vainqueurs des matchs que les collègues préfèrent va recevoir une grosse récompense .,L’entraîneur du vainqueur des matchs à éliminations directes que les collègues préfèrent va recevoir une grosse récompense .,L’entraîneur du vainqueur des matchs que les collègues préfèrent va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs que les collègues préfèrent va recevoir une grosse récompense .,L’entraîneur du vainqueur des matchs que les collègues préfèrent vont recevoir une grosse récompense .,L’entraîneur du vainqueur et les matchs que les collègues préfèrent vont recevoir une grosse récompense .,False,False,True,False,False,False,N2_alter,mis_num,True,N1_alter,agreement_error,coordination
703,Les possesseurs des perroquets dans l’arbre que les voisins apprécient vont venir .,Le possesseur des perroquets dans l’arbre que les voisins apprécient va venir .,Les possesseurs du perroquet dans l’arbre que les voisins apprécient vont venir .,Le possesseur du perroquet dans l’arbre que les voisins apprécient va venir .,Les possesseurs des perroquets dans les arbres que les voisins apprécient vont venir .,Le possesseur des perroquets dans les arbres que les voisins apprécient va venir .,Les possesseurs du perroquet dans les arbres que les voisins apprécient vont venir .,Le possesseur du perroquet et les arbres que les voisins apprécient vont venir .,Le possesseur du perroquet dans les arbres que les voisins apprécient vont venir .,Les possesseurs du perroquet dans les arbres que les voisins apprécient va venir .,Le possesseur du perroquet dans les arbres que les voisins apprécient va venir .,Le possesseur des perroquets dans les arbres que les voisins apprécient va venir .,Le possesseur du perroquet dans les arbres des jardins que les voisins apprécient va venir .,False,False,False,True,False,False,coordination,agreement_error,N1_alter,True,N2_alter,mis_num
704,Les ordinateurs avec les programmes des expériences dont jean se servait sont en panne .,L’ordinateur avec les programmes des expériences dont jean se servait est en panne .,Les ordinateurs avec le programme des expériences dont jean se servait sont en panne .,L’ordinateur avec le programme des expériences dont jean se servait est en panne .,Les ordinateurs avec les programmes dont jean se servait sont en panne .,L’ordinateur avec les programmes dont jean se servait est en panne .,Les ordinateurs avec le programme dont jean se servait sont en panne .,L’ordinateur et le programme dont jean se servait sont en panne .,L’ordinateur avec le programme de l’expérience dont jean se servait est en panne .,L’ordinateur avec le programme dont jean se servait est en panne .,Les ordinateurs avec le programme dont jean se servait est en panne .,L’ordinateur avec le programme dont jean se servait sont en panne .,L’ordinateur avec les programmes dont jean se servait est en panne .,False,False,True,False,False,False,coordination,mis_num,True,N1_alter,agreement_error,N2_alter
705,Les expositions avec les peintures des enfants dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec les peintures des enfants dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec la peinture des enfants dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec la peinture des enfants dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec les peintures dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec les peintures dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,Les expositions avec la peinture dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,L’exposition avec la peinture dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition avec les peintures dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition et la peinture dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,Les expositions avec la peinture dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition avec la peinture de l’enfant dont le gouvernement n’a pas fait de rapport a rencontré un grand succès .,L’exposition avec la peinture dont le gouvernement n’a pas fait de rapport ont rencontré un grand succès .,True,False,False,False,False,False,True,N2_alter,coordination,N1_alter,mis_num,agreement_error
706,Les trousseaux avec les clés des cellules dont marie se sert reposent sur l’étagère .,Le trousseau avec les clés des cellules dont marie se sert repose sur l’étagère .,Les trousseaux avec la clé des cellules dont marie se sert reposent sur l’étagère .,Le trousseau avec la clé des cellules dont marie se sert repose sur l’étagère .,Les trousseaux avec les clés dont marie se sert reposent sur l’étagère .,Le trousseau avec les clés dont marie se sert repose sur l’étagère .,Les trousseaux avec la clé dont marie se sert reposent sur l’étagère .,Les trousseaux avec la clé dont marie se sert repose sur l’étagère .,Le trousseau avec la clé dont marie se sert reposent sur l’étagère .,Le trousseau avec la clé de la cellule dont marie se sert repose sur l’étagère .,Le trousseau et la clé dont marie se sert reposent sur l’étagère .,Le trousseau avec les clés dont marie se sert repose sur l’étagère .,Le trousseau avec la clé dont marie se sert repose sur l’étagère .,False,False,False,False,False,True,N1_alter,agreement_error,mis_num,coordination,N2_alter,True
707,Les livres sur les privatisations des entreprises dont l’éditeur est fier ont enthousiasmé l’auditoire .,Le livre sur les privatisations des entreprises dont l’éditeur est fier a enthousiasmé l’auditoire .,Les livres sur la privatisation des entreprises dont l’éditeur est fier ont enthousiasmé l’auditoire .,Le livre sur la privatisation des entreprises dont l’éditeur est fier a enthousiasmé l’auditoire .,Les livres sur les privatisations dont l’éditeur est fier ont enthousiasmé l’auditoire .,Le livre sur les privatisations dont l’éditeur est fier a enthousiasmé l’auditoire .,Les livres sur la privatisation dont l’éditeur est fier ont enthousiasmé l’auditoire .,Le livre sur la privatisation dont l’éditeur est fier ont enthousiasmé l’auditoire .,Les livres sur la privatisation dont l’éditeur est fier a enthousiasmé l’auditoire .,Le livre et la privatisation dont l’éditeur est fier ont enthousiasmé l’auditoire .,Le livre sur les privatisations dont l’éditeur est fier a enthousiasmé l’auditoire .,Le livre sur la privatisation de l’entreprise dont l’éditeur est fier a enthousiasmé l’auditoire .,Le livre sur la privatisation dont l’éditeur est fier a enthousiasmé l’auditoire .,False,False,False,False,False,True,agreement_error,N1_alter,coordination,N2_alter,mis_num,True
708,Les conférences sur les histoires des guerres dont l’organizateur m’a parlé ont commencé plus tard que prévu .,La conférence sur les histoires des guerres dont l’organizateur m’a parlé a commencé plus tard que prévu .,Les conférences sur l’histoire des guerres dont l’organizateur m’a parlé ont commencé plus tard que prévu .,La conférence sur l’histoire des guerres dont l’organizateur m’a parlé a commencé plus tard que prévu .,Les conférences sur les histoires dont l’organizateur m’a parlé ont commencé plus tard que prévu .,La conférence sur les histoires dont l’organizateur m’a parlé a commencé plus tard que prévu .,Les conférences sur l’histoire dont l’organizateur m’a parlé ont commencé plus tard que prévu .,La conférence sur l’histoire dont l’organizateur m’a parlé ont commencé plus tard que prévu .,La conférence et l’histoire dont l’organizateur m’a parlé ont commencé plus tard que prévu .,La conférence sur les histoires dont l’organizateur m’a parlé a commencé plus tard que prévu .,La conférence sur l’histoire dont l’organizateur m’a parlé a commencé plus tard que prévu .,Les conférences sur l’histoire dont l’organizateur m’a parlé a commencé plus tard que prévu .,La conférence sur l’histoire de la guerre dont l’organizateur m’a parlé a commencé plus tard que prévu .,False,False,False,True,False,False,agreement_error,coordination,N2_alter,True,N1_alter,mis_num
709,Les études sur les effet des drogues que l’auteur finance apparaîtront bientôt .,L’étude sur les effet des drogues que l’auteur finance apparaîtra bientôt .,Les études sur l’effet des drogues que l’auteur finance apparaîtront bientôt .,L’étude sur l’effet des drogues que l’auteur finance apparaîtra bientôt .,Les études sur les effet que l’auteur finance apparaîtront bientôt .,L’étude sur les effet que l’auteur finance apparaîtra bientôt .,Les études sur l’effet que l’auteur finance apparaîtront bientôt .,L’étude sur l’effet que l’auteur finance apparaîtra bientôt .,L’étude sur les effet que l’auteur finance apparaîtra bientôt .,L’étude sur l’effet que l’auteur finance apparaîtront bientôt .,L’étude et l’effet que l’auteur finance apparaîtront bientôt .,Les études sur l’effet que l’auteur finance apparaîtra bientôt .,L’étude sur l’effet de la drogue que l’auteur finance apparaîtra bientôt .,True,False,False,False,False,False,True,N2_alter,agreement_error,coordination,N1_alter,mis_num
710,Les théories sur les chants des canaris dont l’article parle divisent les chercheurs .,La théorie sur les chants des canaris dont l’article parle divise les chercheurs .,Les théories sur le chant des canaris dont l’article parle divisent les chercheurs .,La théorie sur le chant des canaris dont l’article parle divise les chercheurs .,Les théories sur les chants dont l’article parle divisent les chercheurs .,La théorie sur les chants dont l’article parle divise les chercheurs .,Les théories sur le chant dont l’article parle divisent les chercheurs .,Les théories sur le chant dont l’article parle divise les chercheurs .,La théorie sur les chants dont l’article parle divise les chercheurs .,La théorie sur le chant dont l’article parle divise les chercheurs .,La théorie sur le chant dont l’article parle divisent les chercheurs .,La théorie sur le chant du canari dont l’article parle divise les chercheurs .,La théorie et le chant dont l’article parle divisent les chercheurs .,False,False,True,False,False,False,N1_alter,N2_alter,True,agreement_error,mis_num,coordination
711,Les inscriptions sur les portes des chambres que ma voisine appréciait ont énervé sa mère .,L’inscription sur les portes des chambres que ma voisine appréciait a énervé sa mère .,Les inscriptions sur la porte des chambres que ma voisine appréciait ont énervé sa mère .,L’inscription sur la porte des chambres que ma voisine appréciait a énervé sa mère .,Les inscriptions sur les portes que ma voisine appréciait ont énervé sa mère .,L’inscription sur les portes que ma voisine appréciait a énervé sa mère .,Les inscriptions sur la porte que ma voisine appréciait ont énervé sa mère .,L’inscription et la porte que ma voisine appréciait ont énervé sa mère .,Les inscriptions sur la porte que ma voisine appréciait a énervé sa mère .,L’inscription sur les portes que ma voisine appréciait a énervé sa mère .,L’inscription sur la porte que ma voisine appréciait ont énervé sa mère .,L’inscription sur la porte de la chambre que ma voisine appréciait a énervé sa mère .,L’inscription sur la porte que ma voisine appréciait a énervé sa mère .,False,False,False,False,False,True,coordination,N1_alter,N2_alter,agreement_error,mis_num,True
712,Les dépliants sur les enjeux des communautés que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur les enjeux des communautés que le journal mentionnait a beaucoup intéressé .,Les dépliants sur l’enjeu des communautés que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur l’enjeu des communautés que le journal mentionnait a beaucoup intéressé .,Les dépliants sur les enjeux que le journal mentionnait ont beaucoup intéressé .,Le dépliant sur les enjeux que le journal mentionnait a beaucoup intéressé .,Les dépliants sur l’enjeu que le journal mentionnait ont beaucoup intéressé .,Les dépliants sur l’enjeu que le journal mentionnait a beaucoup intéressé .,Le dépliant sur les enjeux que le journal mentionnait a beaucoup intéressé .,Le dépliant sur l’enjeu que le journal mentionnait a beaucoup intéressé .,Le dépliant sur l’enjeu de la communauté que le journal mentionnait a beaucoup intéressé .,Le dépliant sur l’enjeu que le journal mentionnait ont beaucoup intéressé .,Le dépliant et l’enjeu que le journal mentionnait ont beaucoup intéressé .,False,False,True,False,False,False,N1_alter,N2_alter,True,mis_num,agreement_error,coordination
713,Les lignes sur les bords des routes que ma cousine remarquait ont disparu .,La ligne sur les bords des routes que ma cousine remarquait a disparu .,Les lignes sur le bord des routes que ma cousine remarquait ont disparu .,La ligne sur le bord des routes que ma cousine remarquait a disparu .,Les lignes sur les bords que ma cousine remarquait ont disparu .,La ligne sur les bords que ma cousine remarquait a disparu .,Les lignes sur le bord que ma cousine remarquait ont disparu .,La ligne sur le bord que ma cousine remarquait ont disparu .,La ligne et le bord que ma cousine remarquait ont disparu .,Les lignes sur le bord que ma cousine remarquait a disparu .,La ligne sur les bords que ma cousine remarquait a disparu .,La ligne sur le bord que ma cousine remarquait a disparu .,La ligne sur le bord de la route que ma cousine remarquait a disparu .,False,False,False,False,True,False,agreement_error,coordination,N1_alter,N2_alter,True,mis_num
