ID	Sent_1	Sent_2	Sent_3	Sent_4	Sent_5	Sent_6	Sent_7	Answer_1	Answer_2	Answer_3	Answer_4	Answer_5	Answer_6	Answer_7	Answer_8	Answer_9	Answer_label_1	Answer_label_2	Answer_label_3	Answer_label_4	Answer_label_5	Answer_label_6	Answer_label_7	Answer_label_8	Answer_label_9	Answer_value_1	Answer_value_2	Answer_value_3	Answer_value_4	Answer_value_5	Answer_value_6	Answer_value_7	Answer_value_8	Answer_value_9	Sent_template_1	Sent_template_2	Sent_template_3	Sent_template_4	Sent_template_5	Sent_template_6	Sent_template_7	Answer_template_1	Answer_template_2	Answer_template_3	Answer_template_4	Answer_template_5	Answer_template_6	Answer_template_7	Answer_template_8	Answer_template_9
70	Then they sewed cloth onto the straps.	Cloth was sewed by the blacksmith.	Cloth was sewed onto the straps by the blacksmith.	Cloth was sewed onto the straps.	The straps were sewed by the blacksmith.	The straps were sewed with cloth by the blacksmith.	The straps were sewed with cloth.	Then they sewed the straps with cloth.	The blacksmith was sewed the straps with cloth.	Then they sewed the straps cloth.	Then they sewed onto the straps with cloth.	Then they sewed the straps of honour.	Then they sewed the straps under cloth.	The straps sewed the blacksmith with cloth.	Cloth sewed the blacksmith onto the straps.	The straps sewed cloth the blacksmith.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
71	He showers curiosity onto the reader.	Curiosity was showered by Watson.	Curiosity was showered onto the reader by Watson.	Curiosity was showered onto the reader.	The reader was showered by Watson.	The reader was showered with curiosity by Watson.	The reader was showered with curiosity.	He showers the reader with curiosity.	Watson was showered the reader with curiosity.	He showers the reader curiosity.	He showers onto the reader with curiosity.	He showers the reader from the world.	He showers the reader under curiosity.	The reader showers Watson with curiosity.	Curiosity showers Watson onto the reader.	The reader showers curiosity Watson.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
72	My child smeared mustard all over the paper.	Saliva was smeared by the cat.	Saliva was smeared all over the paper by the cat.	Saliva was smeared all over the paper.	The paw prints were smeared by the cat.	The paw prints were smeared with mustard by the cat.	The paw prints were smeared with mustard.	My child smeared the paper with mustard.	The cat was smeared the paper with mustard.	My child smeared the paper mustard.	My child smeared all over the paper with mustard.	My child smeared the paper from Dijon.	My child smeared the paper under mustard.	The paper smeared the cat with mustard.	Mustard smeared the cat all over the paper.	The paper smeared mustard the cat.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
73	They don't smudge sarcasm on the paper.	Sarcasm was smudged by teachers.	Sarcasm was smudged on the paper by teachers.	Sarcasm was smudged on the paper.	The paper was smudged by teachers.	The paper was smudged with sarcasm by teachers.	The paper was smudged with sarcasm.	They don't smudge the paper with sarcasm.	Teachers were smudged the paper with sarcasm.	They don't smudge the paper sarcasm.	They don't smudge on the paper with sarcasm.	They don't smudge the paper about everything.	They don't smudge the paper under sarcasm.	The paper smudge teachers with sarcasm.	Sarcasm smudge teachers on the paper.	The paper smudge sarcasm teachers.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
74	You sow the grain on the ground.	The grain was sown by the monks.	The grain was sown on the ground by the monks.	The grain was sown on the ground.	The ground was sown by the monks.	The ground was sown with the grain by the monks.	The ground was sown with the grain.	You sow the ground with the grain.	The monks were sown the ground with the grain.	You sow the ground the grain.	You sow on the ground with the grain.	You sow the ground of barley.	You sow the ground under the grain.	The ground sow the monks with the grain.	The grain sow the monks on the ground.	The ground sow the grain the monks.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
75	It spatters venom over you.	Venom was spattered by somebody.	Venom was spattered over you by somebody.	Venom was spattered over you.	You were spattered by somebody.	You were spattered with venom by somebody.	You were spattered with venom.	It spatters you with venom.	Somebody was spattered you with venom.	It spatters you venom.	It spatters over you with venom.	It spatters you of scorpion.	It spatters you under venom.	You spatters somebody with venom.	Venom spatters somebody over you.	You spatters venom somebody.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
76	You will splash milk all over your counter.	Milk was splashed by someone.	Milk was splashed all over your counter by someone.	Milk was splashed all over your counter.	Your counter was splashed by someone.	Your counter was splashed with milk by someone.	Your counter was splashed with milk.	You will splash your counter with milk.	Someone was splashed your counter with milk.	You will splash your counter milk.	You will splash all over your counter with milk.	You will splash your counter of roses.	You will splash your counter under milk.	Your counter splash someone with milk.	Milk splash someone all over your counter.	Your counter splash milk someone.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
77	Burgers on a flat cast iron pan still splatter the grease all over the cooktop.	The grease was splattered by the noodles.	The grease was splattered all over the cooktop by the noodles.	The grease was splattered all over the cooktop.	The cooktop was splattered by the noodles.	The cooktop was splattered with the grease by the noodles.	The cooktop was splattered with the grease.	Burgers on a flat cast iron pan still splatter the cooktop with the grease.	The noodles were splattered the cooktop with the grease.	Burgers on a flat cast iron pan still splatter the cooktop the grease.	Burgers on a flat cast iron pan still splatter all over the cooktop with the grease.	Burgers on a flat cast iron pan still splatter the cooktop of the meat.	Burgers on a flat cast iron pan still splatter the cooktop under the grease.	The cooktop splatter the noodles with the grease.	The grease splatter the noodles all over the cooktop.	The cooktop splatter the grease the noodles.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
78	I sprayed some water into a plastic container.	Some water was sprayed by Katrina.	Some water was sprayed into a plastic container by Katrina.	Some water was sprayed into a plastic container.	A plastic container was sprayed by Katrina.	A plastic container was sprayed with some water by Katrina.	A plastic container was sprayed with some water.	I sprayed a plastic container with some water.	Katrina was sprayed a plastic container with some water.	I sprayed a plastic container some water.	I sprayed into a plastic container with some water.	I sprayed a plastic container from rivers.	I sprayed a plastic container under some water.	A plastic container sprayed Katrina with some water.	Some water sprayed Katrina into a plastic container.	A plastic container sprayed some water Katrina.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
79	Use the rolled up package to spread honey all over the rice cake.	Honey was spread by the students.	Honey was spread all over the rice cake by the students.	Honey was spread all over the rice cake.	The rice cake was spread by the students.	The rice cake was spread with honey by the students.	The rice cake was spread with honey.	Use the rolled up package to spread the rice cake with honey.	The students were spread the rice cake with honey.	Use the rolled up package to spread the rice cake honey.	Use the rolled up package to spread all over the rice cake with honey.	Use the rolled up package to spread the rice cake from beekeepers.	Use the rolled up package to spread the rice cake under honey.	The rice cake spread the students with honey.	Honey spread the students all over the rice cake.	The rice cake spread honey the students.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
80	Sprinkle salt over the bacon.	Salt was sprinkled by the nuns.	Salt was sprinkled over the bacon by the nuns.	Salt was sprinkled over the bacon.	The bacon was sprinkled by the nuns.	The bacon was sprinkled with salt by the nuns.	The bacon was sprinkled with salt.	Sprinkle the bacon with salt.	The nuns were sprinkled the bacon with salt.	Sprinkle the bacon salt.	Sprinkle over the bacon with salt.	Sprinkle the bacon from sea.	Sprinkle the bacon under salt.	The bacon sprinkle the nuns with salt.	Salt sprinkle the nuns over the bacon.	The bacon sprinkle salt the nuns.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
81	I spritz beer over the fish.	Onions were spritzed by the villagers.	Onions were spritzed over the fish by the villagers.	Onions were spritzed over the fish.	The fish was spritzed by the villagers.	The fish was spritzed with beer by the villagers.	The fish was spritzed with beer.	I spritz the fish with beer.	The villagers were spritzed the fish with beer.	I spritz the fish beer.	I spritz over the fish with beer.	I spritz the fish from France.	I spritz the fish under beer.	The fish spritz the villagers with beer.	Beer spritz the villagers over the fish.	The fish spritz beer the villagers.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
82	It spurts the smell all over the place.	The smell was spurted by water.	The smell was spurted all over the place by water.	The smell was spurted all over the place.	The place was spurted by water.	The place was spurted with the smell by water.	The place was spurted with the smell.	It spurts the place with the smell.	Water was spurted the place with the smell.	It spurts the place the smell.	It spurts all over the place with the smell.	It spurts the place of gasoline.	It spurts the place under the smell.	The place spurts water with the smell.	The smell spurts water all over the place.	The place spurts the smell water.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
83	You have to squirt water in the inside.	Water was squirted by customers.	Water was squirted in the inside by customers.	Water was squirted in the inside.	The inside was squirted by customers.	The inside was squirted with water by customers.	The inside was squirted with water.	You have to squirt the inside with water.	Customers were squirted the inside with water.	You have to squirt the inside water.	You have to squirt in the inside with water.	You have to squirt the inside from below.	You have to squirt the inside under water.	The inside squirt customers with water.	Water squirt customers in the inside.	The inside squirt water customers.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
84	The other place just sticks the contents in a box.	The contents were sticked by Alex.	The contents were sticked in a box by Alex.	The contents were sticked in a box.	A box was sticked by Alex.	A box was sticked with the contents by Alex.	A box was sticked with the contents.	The other place just sticks a box with the contents.	Alex was sticked a box with the contents.	The other place just sticks a box the contents.	The other place just sticks in a box with the contents.	The other place just sticks a box of archives.	The other place just sticks a box under the contents.	A box sticks Alex with the contents.	The contents sticks Alex in a box.	A box sticks the contents Alex.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
85	Flanagan strews satire in the story.	Satire was strewed by Homer.	Satire was strewed in the story by Homer.	Satire was strewed in the story.	The story was strewed by Homer.	The story was strewed with satire by Homer.	The story was strewed with satire.	Flanagan strews the story with satire.	Homer was strewed the story with satire.	Flanagan strews the story satire.	Flanagan strews in the story with satire.	Flanagan strews the story towards foreigners.	Flanagan strews the story under satire.	The story strews Homer with satire.	Satire strews Homer in the story.	The story strews satire Homer.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
86	I strung silk over it.	Silk was strung by the elves.	Silk was strung over it by the elves.	Silk was strung over it.	It was strung by the elves.	It was strung with silk by the elves.	It was strung with silk.	I strung it with silk.	The elves were strung it with silk.	I strung it silk.	I strung over it with silk.	I strung it from Persia.	I strung it under silk.	It strung the elves with silk.	Silk strung the elves over it.	It strung silk the elves.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
87	I carefully swab the soap over the bulbs.	The soap was swabbed by the technician.	The soap was swabbed over the bulbs by the technician.	The soap was swabbed over the bulbs.	The bulb was swabbed by the technician.	The bulb was swabbed with the soap by the technician.	The bulb was swabbed with the soap.	I carefully swab the bulbs with the soap.	The technician was swabbed the bulbs with the soap.	I carefully swab the bulbs the soap.	I carefully swab over the bulbs with the soap.	I carefully swab the bulbs from France.	I carefully swab the bulbs under the soap.	The bulbs swab the technician with the soap.	The soap swab the technician over the bulbs.	The bulbs swab the soap the technician.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
88	I clean the filter monthly and swash the liquid over the biomedia.	The liquid was swashed by scientists.	The liquid was swashed over the biomedia by scientists.	The liquid was swashed over the biomedia.	The biomedia was swashed by scientists.	The biomedia was swashed with the liquid by scientists.	The biomedia was swashed with the liquid.	I clean the filter monthly and swash the biomedia with the liquid.	The scientists were swashed the biomedia with the liquid.	I clean the filter monthly and swash the biomedia the liquid.	I clean the filter monthly and swash over the biomedia with the liquid.	I clean the filter monthly and swash the biomedia from below.	I clean the filter monthly and swash the biomedia under the liquid.	The biomedia swash scientists with the liquid.	The liquid swash scientists over the biomedia.	The biomedia swash the liquid scientists.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
89	He wraps rope around his neck.	Rope was wrapped by someone.	Rope was wrapped around his neck by someone.	Rope was wrapped around his neck.	His neck was wrapped by someone.	His neck was wrapped with rope by someone.	His neck was wrapped with rope.	He wraps his neck with rope.	Someone was wrapped his neck with rope.	He wraps his neck rope.	He wraps around his neck with rope.	He wraps his neck of silk.	He wraps his neck under rope.	His neck wraps someone with rope.	Rope wraps someone around his neck.	His neck wraps rope someone.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB3 PNounA1	NounBPass3 VerbPass PSubj3	NounBPass3 VerbPass PNounA1 PSubj3	NounBPass3 VerbPass PNounA1	NounAPass1 VerbPass PSubj3	NounAPass1 VerbPass PNounB3 PSubj3	NounAPass1 VerbPass PNounB3	subj1 verb NounA1 PNounB3	SubjPass3 VerbPass NounA1 PNounB3	subj1 verb NounA1 NounB3	subj1 verb PNounA1 PNounB3	subj1 verb NounA1 EmbPP3	subj1 verb NounA1 WrPrep NounB3	NounA1 verb SubjAcc3 PNounB3	NounB3 verb SubjAcc3 PNounA1	NounA1 verb NounB3 WrongPLS3 SubjAcc3
90	We like to baste the sauce over the meat.	The sauce was basted by the monks.	The sauce was basted over the meat by the monks.	The sauce was basted over the meat.	The meat was basted by the monks.	The meat was basted with the sauce by the monks.	The meat was basted with the sauce.	We like to baste the meat with the sauce.	The monks were basted the meat with the sauce.	We like to baste the meat the sauce.	We like to baste over the meat with the sauce.	We like to baste the meat of tomatoes.	We like to baste the meat under the sauce.	The meat baste the monks with the sauce.	The sauce baste the monks over the meat.	The meat baste the sauce the monks.	Correct	CRagentact	CRalternation1	CRalternation2	CRNoEmb	CRLexPrep	CrSSM1	CrSSM2	CrAASSM1	True	False	False	False	False	False	False	False	False	subj1 verb NounB4 PNounA1	NounBPass4 VerbPass PSubj4	NounBPass4 VerbPass PNounA1 PSubj4	NounBPass4 VerbPass PNounA1	NounAPass1 VerbPass PSubj4	NounAPass1 VerbPass PNounB4 PSubj4	NounAPass1 VerbPass PNounB4	subj1 verb NounA1 PNounB4	SubjPass4 VerbPass NounA1 PNounB4	subj1 verb NounA1 NounB4	subj1 verb PNounA1 PNounB4	subj1 verb NounA1 EmbPP4	subj1 verb NounA1 WrPrep NounB4	NounA1 verb SubjAcc4 PNounB4	NounB4 verb SubjAcc4 PNounA1	NounA1 verb NounB4 WrongPLS4 SubjAcc4
